"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"4171","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","5000","1400 to 1500","Aug-2020"
"4172","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","2","2900","1000 to 1100","Aug-2020"
"4173","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","NA","3100","2300 to 2400","Aug-2020"
"4174","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","1","2200","400 to 500","Aug-2020"
"4175","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1100 to 1200","Aug-2020"
"4176","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3000","600 to 700","Aug-2020"
"4177","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","1900","400 to 500","Aug-2020"
"4178","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","2950","800 to 900","Aug-2020"
"4179","RITZ @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","1800","500 to 600","Aug-2020"
"4180","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","NA","2850","800 to 900","Aug-2020"
"4181","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","1900","500 to 600","Aug-2020"
"4182","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"4183","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","1000 to 1100","Aug-2020"
"4184","SUITES @ OWEN","OWEN ROAD","08","Non-landed Properties","1","2100","500 to 600","Aug-2020"
"4185","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3500","800 to 900","Aug-2020"
"4186","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","2","2600","600 to 700","Aug-2020"
"4187","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2200","500 to 600","Aug-2020"
"4188","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1100 to 1200","Aug-2020"
"4189","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4600","1500 to 1600","Aug-2020"
"4190","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","1","2000","500 to 600","Aug-2020"
"4191","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Aug-2020"
"4192","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5000","1500 to 1600","Aug-2020"
"4193","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","1800","900 to 1000","Aug-2020"
"4194","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4100","1200 to 1300","Aug-2020"
"4195","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2900","600 to 700","Aug-2020"
"4196","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2300","600 to 700","Aug-2020"
"4197","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","2","3200","600 to 700","Aug-2020"
"4198","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3400","800 to 900","Aug-2020"
"4199","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","3","3600","1200 to 1300","Aug-2020"
"4200","LOFT @ RANGOON","RANGOON ROAD","08","Non-landed Properties","1","1900","400 to 500","Aug-2020"
"4201","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"4202","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1200 to 1300","Aug-2020"
"4203","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4850","1500 to 1600","Aug-2020"
"4204","CITY STUDIOS","RACE COURSE LANE","08","Non-landed Properties","2","2800","600 to 700","Aug-2020"
"4205","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","NA","3500","1600 to 1700","Aug-2020"
"4206","NON-LANDED HOUSING DEVELOPMENT","CHANDER ROAD","08","Non-landed Properties","NA","7700","1200 to 1300","Aug-2020"
"4207","NON-LANDED HOUSING DEVELOPMENT","DICKSON ROAD","08","Non-landed Properties","NA","1200","900 to 1000","Aug-2020"
"4208","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"4209","VANADIUM","HERTFORD ROAD","08","Non-landed Properties","3","3000","1100 to 1200","Aug-2020"
"4210","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Aug-2020"
"4211","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","1500","300 to 400","Aug-2020"
"4212","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3900","1200 to 1300","Aug-2020"
"4213","NON-LANDED HOUSING DEVELOPMENT","FLANDERS SQUARE","08","Non-landed Properties","NA","2500","1000 to 1100","Aug-2020"
"4214","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","NA","2000","700 to 800","Aug-2020"
"4215","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","NA","1750","500 to 600","Aug-2020"
"4216","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","1","1700","300 to 400","Aug-2020"
"4217","NON-LANDED HOUSING DEVELOPMENT","BEATTY ROAD","08","Non-landed Properties","NA","2200","900 to 1000","Aug-2020"
"4218","NON-LANDED HOUSING DEVELOPMENT","FLANDERS SQUARE","08","Non-landed Properties","NA","2400","1000 to 1100","Aug-2020"
"4219","NON-LANDED HOUSING DEVELOPMENT","CARLISLE ROAD","08","Non-landed Properties","3","2300","1100 to 1200","Aug-2020"
"4220","NON-LANDED HOUSING DEVELOPMENT","TYRWHITT ROAD","08","Non-landed Properties","NA","2800","1000 to 1100","Aug-2020"
"4221","NON-LANDED HOUSING DEVELOPMENT","SING AVENUE","08","Non-landed Properties","NA","2000","800 to 900","Aug-2020"
"4222","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","Aug-2020"
"4223","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"4224","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2200","500 to 600","Aug-2020"
"4225","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","NA","1800","500 to 600","Aug-2020"
"4226","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3750","1200 to 1300","Aug-2020"
"4227","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","2","2000","700 to 800","Aug-2020"
"4228","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1100 to 1200","Aug-2020"
"4229","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","2","2200","500 to 600","Aug-2020"
"4230","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4800","1500 to 1600","Aug-2020"
"4231","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2350","700 to 800","Aug-2020"
"4232","CITY STUDIOS","RACE COURSE LANE","08","Non-landed Properties","2","2600","600 to 700","Aug-2020"
"4233","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3400","1200 to 1300","Aug-2020"
"4234","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"4235","VERDUN HOUSE","VERDUN ROAD","08","Non-landed Properties","NA","3000","1300 to 1400","Aug-2020"
"4236","OWEN COURT","OWEN ROAD","08","Non-landed Properties","NA","5900","1700 to 1800","Aug-2020"
"4237","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1100 to 1200","Aug-2020"
"4238","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3100","1100 to 1200","Aug-2020"
"4239","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4600","1200 to 1300","Aug-2020"
"4240","FARRER PARK SUITES","OWEN ROAD","08","Non-landed Properties","1","1450","600 to 700","Aug-2020"
"4241","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Aug-2020"
"4242","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","NA","2500","1200 to 1300","Aug-2020"
"4243","NON-LANDED HOUSING DEVELOPMENT","CAMBRIDGE ROAD","08","Non-landed Properties","NA","2500","800 to 900","Aug-2020"
"4244","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","2000","500 to 600","Aug-2020"
"4245","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2600","500 to 600","Aug-2020"
"4246","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","NA","3000","900 to 1000","Aug-2020"
"4247","NON-LANDED HOUSING DEVELOPMENT","CAMPBELL LANE","08","Non-landed Properties","NA","2400","600 to 700","Aug-2020"
"4248","NON-LANDED HOUSING DEVELOPMENT","MAUDE ROAD","08","Non-landed Properties","NA","3500","1500 to 1600","Aug-2020"
"4249","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1100 to 1200","Aug-2020"
"4250","SUITES @ OWEN","OWEN ROAD","08","Non-landed Properties","1","2200","600 to 700","Aug-2020"
"4251","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2200","400 to 500","Aug-2020"
"4252","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2700","600 to 700","Aug-2020"
"4253","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3400","700 to 800","Aug-2020"
"4254","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"4255","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","2","2550","1000 to 1100","Aug-2020"
"4256","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3800","900 to 1000","Aug-2020"
"4257","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4800","1500 to 1600","Aug-2020"
"4258","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2500","600 to 700","Aug-2020"
"4259","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3900","800 to 900","Aug-2020"
"4260","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3200","900 to 1000","Aug-2020"
"4261","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4800","1500 to 1600","Aug-2020"
"4262","VANADIUM","HERTFORD ROAD","08","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"4263","CITY STUDIOS","RACE COURSE LANE","08","Non-landed Properties","2","2900","800 to 900","Aug-2020"
"4264","KING'S COURT","NORFOLK ROAD","08","Non-landed Properties","3","3600","2300 to 2400","Aug-2020"
"4265","RESIDENCES @ SOMME","PETAIN ROAD","08","Non-landed Properties","1","2000","500 to 600","Aug-2020"
"4266","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1200 to 1300","Aug-2020"
"4267","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","NA","1900","400 to 500","Aug-2020"
"4268","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3850","1100 to 1200","Aug-2020"
"4269","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","1800","900 to 1000","Aug-2020"
"4270","PARC SOMME","SOMME ROAD","08","Non-landed Properties","2","2950","900 to 1000","Aug-2020"
"4271","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5000","1500 to 1600","Aug-2020"
"4272","8 FARRER SUITES","SING JOO WALK","08","Non-landed Properties","2","2100","500 to 600","Aug-2020"
"4273","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","1900","400 to 500","Aug-2020"
"4274","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2000","500 to 600","Aug-2020"
"4275","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5400","1500 to 1600","Aug-2020"
"4276","8 FARRER SUITES","SING JOO WALK","08","Non-landed Properties","2","2650","600 to 700","Aug-2020"
"4277","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","1","2200","600 to 700","Jul-2020"
"4278","NON-LANDED HOUSING DEVELOPMENT","BRISTOL ROAD","08","Non-landed Properties","na*","2500","1300 to 1400","Jul-2020"
"4279","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Jul-2020"
"4280","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","na*","2700","1200 to 1300","Jul-2020"
"4281","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3100","800 to 900","Jul-2020"
"4282","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","1850","400 to 500","Jul-2020"
"4283","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","3","3500","1200 to 1300","Jul-2020"
"4284","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3200","900 to 1000","Jul-2020"
"4285","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","2","1760","700 to 800","Jul-2020"
"4286","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3500","1200 to 1300","Jul-2020"
"4287","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","2","3100","1000 to 1100","Jul-2020"
"4288","SUITES 123","RANGOON ROAD","08","Non-landed Properties","1","1900","400 to 500","Jul-2020"
"4289","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","2900","900 to 1000","Jul-2020"
"4290","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3200","1000 to 1100","Jul-2020"
"4291","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2600","500 to 600","Jul-2020"
"4292","PARC SOMME","SOMME ROAD","08","Non-landed Properties","2","2500","900 to 1000","Jul-2020"
"4293","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","2000","400 to 500","Jul-2020"
"4294","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3450","700 to 800","Jul-2020"
"4295","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","8000",">3000","Jul-2020"
"4296","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","Jul-2020"
"4297","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2400","500 to 600","Jul-2020"
"4298","KENG LEE COURT","KENG LEE ROAD","08","Non-landed Properties","3","2900","1000 to 1100","Jul-2020"
"4299","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","1","1800","300 to 400","Jul-2020"
"4300","RESIDENCES @ SOMME","PETAIN ROAD","08","Non-landed Properties","1","2350","600 to 700","Jul-2020"
"4301","FARRER PARK SUITES","OWEN ROAD","08","Non-landed Properties","na*","2100","500 to 600","Jul-2020"
"4302","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","4650","1400 to 1500","Jul-2020"
"4303","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3100","900 to 1000","Jul-2020"
"4304","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2450","500 to 600","Jul-2020"
"4305","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3150","800 to 900","Jul-2020"
"4306","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3700","1200 to 1300","Jul-2020"
"4307","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2800","600 to 700","Jul-2020"
"4308","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2800","600 to 700","Jul-2020"
"4309","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","1900","400 to 500","Jul-2020"
"4310","NON-LANDED HOUSING DEVELOPMENT","SING AVENUE","08","Non-landed Properties","NA","4200","1200 to 1300","Jul-2020"
"4311","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3300","1200 to 1300","Jul-2020"
"4312","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","1800","400 to 500","Jul-2020"
"4313","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2200","600 to 700","Jul-2020"
"4314","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","na*","2700","900 to 1000","Jul-2020"
"4315","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","1","1900","400 to 500","Jul-2020"
"4316","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4050","1200 to 1300","Jul-2020"
"4317","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1200 to 1300","Jul-2020"
"4318","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","3700","1200 to 1300","Jul-2020"
"4319","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2900","600 to 700","Jul-2020"
"4320","D'CAMBRIDGE","CAMBRIDGE ROAD","08","Non-landed Properties","2","2300","700 to 800","Jul-2020"
"4321","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","1","1900","300 to 400","Jul-2020"
"4322","THE MERLOT","KENG LEE ROAD","08","Non-landed Properties","2","2700","800 to 900","Jul-2020"
"4323","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","1900","500 to 600","Jul-2020"
"4324","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4050","1200 to 1300","Jul-2020"
"4325","SOHO @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","2050","400 to 500","Jul-2020"
"4326","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2700","500 to 600","Jul-2020"
"4327","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Jul-2020"
"4328","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","4500","1300 to 1400","Jul-2020"
"4329","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2750","500 to 600","Jul-2020"
"4330","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2100","700 to 800","Jul-2020"
"4331","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","1700","300 to 400","Jul-2020"
"4332","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","1000 to 1100","Jul-2020"
"4333","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3950","1200 to 1300","Jul-2020"
"4334","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","Jul-2020"
"4335","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","Jul-2020"
"4336","NON-LANDED HOUSING DEVELOPMENT","BRISTOL ROAD","08","Non-landed Properties","na*","2900","1700 to 1800","Jul-2020"
"4337","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3500","800 to 900","Jul-2020"
"4338","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","1","2000","500 to 600","Jul-2020"
"4339","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","4","6500","2800 to 2900","Jul-2020"
"4340","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3000","500 to 600","Jul-2020"
"4341","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","08","Non-landed Properties","3","3000","1500 to 1600","Jul-2020"
"4342","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3900","1200 to 1300","Jul-2020"
"4343","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","2800","1100 to 1200","Jul-2020"
"4344","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3100","800 to 900","Jul-2020"
"4345","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","na*","2800","900 to 1000","Jul-2020"
"4346","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","3800","1200 to 1300","Jul-2020"
"4347","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3550","800 to 900","Jul-2020"
"4348","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3350","700 to 800","Jul-2020"
"4349","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","2","2800","600 to 700","Jul-2020"
"4350","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","Jul-2020"
"4351","SOHO @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","2000","400 to 500","Jul-2020"
"4352","RITZ @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","3100","700 to 800","Jul-2020"
"4353","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4750","1200 to 1300","Jul-2020"
"4354","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3800","1200 to 1300","Jul-2020"
"4355","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2100","500 to 600","Jul-2020"
"4356","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3400","1100 to 1200","Jul-2020"
"4357","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3100","1100 to 1200","Jul-2020"
"4358","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","na*","1950","600 to 700","Jul-2020"
"4359","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","1","2750","600 to 700","Jul-2020"
"4360","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3200","600 to 700","Jul-2020"
"4361","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","na*","2200","500 to 600","Jul-2020"
"4362","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3700","1200 to 1300","Jul-2020"
"4363","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","1900","400 to 500","Jul-2020"
"4364","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2750","500 to 600","Jul-2020"
"4365","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Jul-2020"
"4366","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","2","2500","1200 to 1300","Jul-2020"
"4367","SUITES 123","RANGOON ROAD","08","Non-landed Properties","1","1850","400 to 500","Jul-2020"
"4368","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","1","2400","600 to 700","Jul-2020"
"4369","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Jul-2020"
"4370","8 FARRER SUITES","SING JOO WALK","08","Non-landed Properties","2","2600","600 to 700","Jul-2020"
"4371","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4834","1400 to 1500","Jul-2020"
"4372","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","2","2700","600 to 700","Jul-2020"
"4373","OWEN 88","OWEN ROAD","08","Non-landed Properties","2","1500","1000 to 1100","Jul-2020"
"4374","HONG BUILDING","RANGOON ROAD","08","Non-landed Properties","NA","2500","1100 to 1200","Jul-2020"
"4375","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Jul-2020"
"4376","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3700","900 to 1000","Jul-2020"
"4377","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","3700","1300 to 1400","Jul-2020"
"4378","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","1","2400","400 to 500","Jul-2020"
"4379","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","na*","2500","1200 to 1300","Jul-2020"
"4380","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","2","2200","800 to 900","Jul-2020"
"4381","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","NA","1900","300 to 400","Jul-2020"
"4382","NON-LANDED HOUSING DEVELOPMENT","CAVAN ROAD","08","Non-landed Properties","na*","2000","900 to 1000","Jul-2020"
"4383","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2475","500 to 600","Jul-2020"
"4384","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3000","600 to 700","Jul-2020"
"4385","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","na*","1900","500 to 600","Jul-2020"
"4386","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","2100","500 to 600","Jul-2020"
"4387","LOFT @ RANGOON","RANGOON ROAD","08","Non-landed Properties","1","1950","400 to 500","Jul-2020"
"4388","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3625","800 to 900","Jul-2020"
"4389","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","3","3800","900 to 1000","Jul-2020"
"4390","KENTISH LODGE","OXFORD ROAD","08","Non-landed Properties","2","2900","900 to 1000","Jul-2020"
"4391","LOFT @ RANGOON","RANGOON ROAD","08","Non-landed Properties","1","2000","400 to 500","Jul-2020"
"4392","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","1","2000","600 to 700","Jul-2020"
"4393","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","2600","800 to 900","Jul-2020"
"4394","PARC SOMME","SOMME ROAD","08","Non-landed Properties","1","1900","300 to 400","Jul-2020"
"4395","NON-LANDED HOUSING DEVELOPMENT","OWEN ROAD","08","Non-landed Properties","na*","1800","700 to 800","Jul-2020"
"4396","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","2","2800","1000 to 1100","Jul-2020"
"4397","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","3","3450","1300 to 1400","Jul-2020"
"4398","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3300","600 to 700","Jul-2020"
"4399","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Jul-2020"
"4400","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","2","2500","1000 to 1100","Jul-2020"
"4401","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","Jul-2020"
"4402","NON-LANDED HOUSING DEVELOPMENT","SING AVENUE","08","Non-landed Properties","na*","2200","1100 to 1200","Jul-2020"
"4403","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3000","900 to 1000","Jul-2020"
"4404","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","1833","500 to 600","Jul-2020"
"4405","MERGUI MANSIONS","MERGUI ROAD","08","Non-landed Properties","3","2750","1300 to 1400","Jul-2020"
"4406","8 FARRER SUITES","SING JOO WALK","08","Non-landed Properties","2","2600","600 to 700","Jul-2020"
"4407","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","1800","400 to 500","Jul-2020"
