"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"9084","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5000","1100 to 1200","Feb-2020"
"9085","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4800","1100 to 1200","Feb-2020"
"9086","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2300","400 to 500","Feb-2020"
"9087","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","2200","400 to 500","Feb-2020"
"9088","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","6933","2100 to 2200","Feb-2020"
"9089","THE SPINNAKER","SUFFOLK ROAD","11","Non-landed Properties","3","3600","1300 to 1400","Feb-2020"
"9090","L'VIV","NEWTON ROAD","11","Non-landed Properties","1","2800","600 to 700","Feb-2020"
"9091","STRATA","ESSEX ROAD","11","Non-landed Properties","1","2300","500 to 600","Feb-2020"
"9092","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","4","8200","2000 to 2100","Feb-2020"
"9093","THE LINCOLN MODERN","LINCOLN ROAD","11","Non-landed Properties","2","3900","1200 to 1300","Feb-2020"
"9094","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","5200","1100 to 1200","Feb-2020"
"9095","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","4","9000","1900 to 2000","Feb-2020"
"9096","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","4000","1400 to 1500","Feb-2020"
"9097","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","4500","1600 to 1700","Feb-2020"
"9098","SHELFORD 23","SHELFORD ROAD","11","Non-landed Properties","2","3300","1000 to 1100","Feb-2020"
"9099","NEWTON IMPERIAL","NEWTON ROAD","11","Non-landed Properties","3","6300","1900 to 2000","Feb-2020"
"9100","IRIDIUM","LINCOLN ROAD","11","Non-landed Properties","3","3900","1100 to 1200","Feb-2020"
"9101","VIVA","SUFFOLK WALK","11","Non-landed Properties","2","4400","900 to 1000","Feb-2020"
"9102","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","2","3805","900 to 1000","Feb-2020"
"9103","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","2","3712","900 to 1000","Feb-2020"
"9104","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","5000","1400 to 1500","Feb-2020"
"9105","KELLETT COURT","SHELFORD ROAD","11","Non-landed Properties","3","3300","1300 to 1400","Feb-2020"
"9106","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3100","800 to 900","Feb-2020"
"9107","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4000","900 to 1000","Feb-2020"
"9108","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3200","800 to 900","Feb-2020"
"9109","THOMSON EURO-ASIA","THOMSON ROAD","11","Non-landed Properties","2","3400","900 to 1000","Feb-2020"
"9110","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","4","9000","2800 to 2900","Feb-2020"
"9111","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","4","10000",">3000","Feb-2020"
"9112","SHELFORD VIEW","SHELFORD ROAD","11","Non-landed Properties","2","8700","2600 to 2700","Feb-2020"
"9113","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","4400","1400 to 1500","Feb-2020"
"9114","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","2","4000","700 to 800","Feb-2020"
"9115","GILSTEAD 38","GILSTEAD ROAD","11","Non-landed Properties","2","3000","900 to 1000","Feb-2020"
"9116","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2600","500 to 600","Feb-2020"
"9117","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","2","3100","900 to 1000","Feb-2020"
"9118","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","6886","2000 to 2100","Feb-2020"
"9119","GILSTEAD 38","GILSTEAD ROAD","11","Non-landed Properties","2","3100","900 to 1000","Feb-2020"
"9120","LUCIDA","SUFFOLK ROAD","11","Non-landed Properties","1","2420","600 to 700","Feb-2020"
"9121","LA MAISON","MOULMEIN RISE","11","Non-landed Properties","3","4200","1300 to 1400","Feb-2020"
"9122","NOVENA REGENCY","THOMSON ROAD","11","Non-landed Properties","2","2800","600 to 700","Feb-2020"
"9123","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","6400","1500 to 1600","Feb-2020"
"9124","IRIDIUM","LINCOLN ROAD","11","Non-landed Properties","3","3300","1000 to 1100","Feb-2020"
"9125","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","3200","500 to 600","Feb-2020"
"9126","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5000","1100 to 1200","Feb-2020"
"9127","CASA MELWANI","SURREY ROAD","11","Non-landed Properties","3","4600","1900 to 2000","Feb-2020"
"9128","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","2","3600","800 to 900","Feb-2020"
"9129","THOMSON EURO-ASIA","THOMSON ROAD","11","Non-landed Properties","2","3000","900 to 1000","Feb-2020"
"9130","GILSTEAD 38","GILSTEAD ROAD","11","Non-landed Properties","3","4100","1300 to 1400","Feb-2020"
"9131","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","5169","1400 to 1500","Feb-2020"
"9132","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","4","7800","2200 to 2300","Feb-2020"
"9133","1 MOULMEIN RISE","MOULMEIN RISE","11","Non-landed Properties","3","4500","1200 to 1300","Feb-2020"
"9134","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","Feb-2020"
"9135","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","5122","1400 to 1500","Feb-2020"
"9136","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","3","3700","1000 to 1100","Feb-2020"
"9137","SUITES @ NEWTON","SURREY ROAD","11","Non-landed Properties","2","2850","600 to 700","Feb-2020"
"9138","THOMSON VALE","THOMSON ROAD","11","Non-landed Properties","3","3200","1000 to 1100","Feb-2020"
"9139","MULBERRY TREE","MOULMEIN ROAD","11","Non-landed Properties","1","2000","400 to 500","Feb-2020"
"9140","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","9800","2700 to 2800","Feb-2020"
"9141","THE SPRINGS","MOULMEIN RISE","11","Non-landed Properties","3","3200","1100 to 1200","Feb-2020"
"9142","CHANCERY PARK","CHANCERY LANE","11","Non-landed Properties","na*","5600","1800 to 1900","Feb-2020"
"9143","LION TOWERS","ESSEX ROAD","11","Non-landed Properties","na*","3400","1800 to 1900","Feb-2020"
"9144","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","3000","500 to 600","Feb-2020"
"9145","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","5300","900 to 1000","Feb-2020"
"9146","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","3700","1200 to 1300","Feb-2020"
"9147","SETIA RESIDENCES","EVELYN ROAD","11","Non-landed Properties","4","10500",">3000","Feb-2020"
"9148","VIVA","SUFFOLK WALK","11","Non-landed Properties","3","7400","1500 to 1600","Feb-2020"
"9149","VIVA","SUFFOLK WALK","11","Non-landed Properties","3","6600","1300 to 1400","Feb-2020"
"9150","BASSEIN COURT","BASSEIN ROAD","11","Non-landed Properties","3","2900","1300 to 1400","Feb-2020"
"9151","HILLCREST ARCADIA","ARCADIA ROAD","11","Non-landed Properties","1","1950","600 to 700","Feb-2020"
"9152","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","3","5300","1300 to 1400","Feb-2020"
"9153","CUBE 8","THOMSON ROAD","11","Non-landed Properties","3","4700","1400 to 1500","Feb-2020"
"9154","MORIMASA GARDENS","GILSTEAD ROAD","11","Non-landed Properties","4","5300","2600 to 2700","Feb-2020"
"9155","THE LINCOLN RESIDENCES","SURREY ROAD","11","Non-landed Properties","4","7000","1800 to 1900","Feb-2020"
"9156","NEWTON ONE","NEWTON ROAD","11","Non-landed Properties","2","4800","1200 to 1300","Feb-2020"
"9157","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","na*","2750","400 to 500","Feb-2020"
"9158","VIVA","SUFFOLK WALK","11","Non-landed Properties","3","7500","1500 to 1600","Feb-2020"
"9159","KHEAM HOCK GARDENS","KHEAM HOCK ROAD","11","Non-landed Properties","3","4800","1900 to 2000","Feb-2020"
"9160","NEWTON ONE","NEWTON ROAD","11","Non-landed Properties","3","6000","1800 to 1900","Feb-2020"
"9161","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","2600","400 to 500","Feb-2020"
"9162","IRIDIUM","LINCOLN ROAD","11","Non-landed Properties","2","3100","700 to 800","Feb-2020"
"9163","KELLETT COURT","SHELFORD ROAD","11","Non-landed Properties","3","3140","1300 to 1400","Feb-2020"
"9164","SUITES @ SHREWSBURY","SHREWSBURY ROAD","11","Non-landed Properties","1","1950","300 to 400","Feb-2020"
"9165","CITY EDGE","MOULMEIN RISE","11","Non-landed Properties","2","3400","800 to 900","Feb-2020"
"9166","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","1","2900","600 to 700","Feb-2020"
"9167","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","3500","900 to 1000","Feb-2020"
"9168","SHELFORD REGENCY","SHELFORD ROAD","11","Non-landed Properties","2","3000","900 to 1000","Feb-2020"
"9169","DUNEARN SUITES","DUNEARN ROAD","11","Non-landed Properties","2","2800","700 to 800","Feb-2020"
"9170","NON-LANDED HOUSING DEVELOPMENT","SURREY ROAD","11","Non-landed Properties","na*","3200","1100 to 1200","Feb-2020"
"9171","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","1","4250","700 to 800","Feb-2020"
"9172","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","5000","1100 to 1200","Feb-2020"
"9173","SHELFORD REGENCY","SHELFORD ROAD","11","Non-landed Properties","3","3100","1100 to 1200","Feb-2020"
"9174","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3250","800 to 900","Feb-2020"
"9175","EVELYN MANSIONS","EVELYN ROAD","11","Non-landed Properties","2","2800","800 to 900","Feb-2020"
"9176","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2600","500 to 600","Feb-2020"
"9177","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","3000","900 to 1000","Feb-2020"
"9178","L'VIV","NEWTON ROAD","11","Non-landed Properties","2","5500","1000 to 1100","Feb-2020"
"9179","NON-LANDED HOUSING DEVELOPMENT","NEWTON ROAD","11","Non-landed Properties","3","6800","1700 to 1800","Feb-2020"
"9180","THE ARMADALE","GILSTEAD ROAD","11","Non-landed Properties","1","2550","600 to 700","Feb-2020"
"9181","SUITES @ NEWTON","SURREY ROAD","11","Non-landed Properties","2","2900","600 to 700","Feb-2020"
"9182","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","Feb-2020"
"9183","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","6000","1400 to 1500","Feb-2020"
"9184","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","4","6900","1700 to 1800","Feb-2020"
"9185","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","na*","2300","400 to 500","Feb-2020"
"9186","SURREY COURT","SURREY ROAD","11","Non-landed Properties","3","3500","1100 to 1200","Feb-2020"
"9187","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","3200","1300 to 1400","Feb-2020"
"9188","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","3000","500 to 600","Feb-2020"
"9189","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","2000","400 to 500","Feb-2020"
"9190","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","2750","800 to 900","Feb-2020"
"9191","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7500","2000 to 2100","Feb-2020"
"9192","NOVENA COURT","JALAN NOVENA BARAT","11","Non-landed Properties","na*","2600","700 to 800","Feb-2020"
"9193","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","3200","1000 to 1100","Feb-2020"
"9194","NEWTON ONE","NEWTON ROAD","11","Non-landed Properties","4","6400","1900 to 2000","Feb-2020"
"9195","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7500","2000 to 2100","Feb-2020"
"9196","GLOUCESTER MANSIONS","NEWTON ROAD","11","Non-landed Properties","2","2800","800 to 900","Feb-2020"
"9197","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","4300","1600 to 1700","Feb-2020"
"9198","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","10568","2400 to 2500","Feb-2020"
"9199","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","4","7800","1700 to 1800","Feb-2020"
"9200","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","na*","2700","400 to 500","Feb-2020"
"9201","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","2828","500 to 600","Feb-2020"
"9202","DUNEARN SUITES","DUNEARN ROAD","11","Non-landed Properties","na*","1850","400 to 500","Feb-2020"
"9203","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","5216","1400 to 1500","Feb-2020"
"9204","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","4700","1400 to 1500","Feb-2020"
"9205","STRATA","ESSEX ROAD","11","Non-landed Properties","3","4800","1600 to 1700","Feb-2020"
"9206","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","2900","500 to 600","Feb-2020"
"9207","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","2800","500 to 600","Feb-2020"
"9208","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","2","3400","900 to 1000","Feb-2020"
"9209","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","3","7200","1400 to 1500","Feb-2020"
"9210","PEPPERMINT GROVE","NEWTON ROAD","11","Non-landed Properties","na*","2400","400 to 500","Feb-2020"
"9211","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","1","2900","600 to 700","Feb-2020"
"9212","L'VIV","NEWTON ROAD","11","Non-landed Properties","1","3000","600 to 700","Feb-2020"
"9213","NOVENA HILL","JALAN NOVENA","11","Non-landed Properties","na*","2200","700 to 800","Feb-2020"
"9214","GLOUCESTER MANSIONS","NEWTON ROAD","11","Non-landed Properties","2","3200","800 to 900","Feb-2020"
"9215","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","6400","1600 to 1700","Feb-2020"
"9216","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","2500","900 to 1000","Feb-2020"
"9217","ONE AKYAB","AKYAB ROAD","11","Non-landed Properties","5","3800",">3000","Feb-2020"
"9218","AMANINDA","THOMSON ROAD","11","Non-landed Properties","1","2400","600 to 700","Feb-2020"
"9219","NEWTON IMPERIAL","NEWTON ROAD","11","Non-landed Properties","3","6000","1700 to 1800","Feb-2020"
"9220","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","2500","800 to 900","Feb-2020"
"9221","VIVA","SUFFOLK WALK","11","Non-landed Properties","4","7400","1800 to 1900","Feb-2020"
"9222","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","2","3700","900 to 1000","Feb-2020"
"9223","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","2600","800 to 900","Feb-2020"
"9224","NON-LANDED HOUSING DEVELOPMENT","KHEAM HOCK ROAD","11","Non-landed Properties","na*","6800","2400 to 2500","Feb-2020"
"9225","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","1","2900","600 to 700","Feb-2020"
"9226","L'VIV","NEWTON ROAD","11","Non-landed Properties","2","5600","900 to 1000","Feb-2020"
"9227","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","2","3400","800 to 900","Feb-2020"
"9228","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","1900","400 to 500","Feb-2020"
"9229","NOVENA COURT","JALAN NOVENA BARAT","11","Non-landed Properties","na*","2600","800 to 900","Feb-2020"
"9230","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","2","3100","800 to 900","Feb-2020"
"9231","NON-LANDED HOUSING DEVELOPMENT","SHREWSBURY ROAD","11","Non-landed Properties","na*","2700","800 to 900","Feb-2020"
"9232","VIVA","SUFFOLK WALK","11","Non-landed Properties","2","5300","900 to 1000","Feb-2020"
"9233","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3000","800 to 900","Feb-2020"
"9234","NOVENA LODGE","JALAN MERLIMAU","11","Non-landed Properties","2","2300","600 to 700","Feb-2020"
"9235","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","4600","1300 to 1400","Feb-2020"
"9236","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2100","400 to 500","Feb-2020"
"9237","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2350","400 to 500","Feb-2020"
"9238","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","3","5400","1200 to 1300","Feb-2020"
"9239","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","Feb-2020"
"9240","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","4","5800","1400 to 1500","Feb-2020"
"9241","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","9000","2700 to 2800","Feb-2020"
"9242","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","2","3500","800 to 900","Feb-2020"
"9243","CUBE 8","THOMSON ROAD","11","Non-landed Properties","2","3000","900 to 1000","Feb-2020"
"9244","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","5200","1600 to 1700","Feb-2020"
"9245","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","2650","400 to 500","Feb-2020"
"9246","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","5600","1400 to 1500","Feb-2020"
"9247","SUITES @ NEWTON","SURREY ROAD","11","Non-landed Properties","1","2300","400 to 500","Feb-2020"
"9248","THOMSON EURO-ASIA","THOMSON ROAD","11","Non-landed Properties","3","5100","1200 to 1300","Feb-2020"
"9249","CUBE 8","THOMSON ROAD","11","Non-landed Properties","2","3200","900 to 1000","Feb-2020"
"9250","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","2300","400 to 500","Feb-2020"
"9251","STRATA","ESSEX ROAD","11","Non-landed Properties","2","3300","800 to 900","Feb-2020"
"9252","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2100","400 to 500","Feb-2020"
"9253","THE ARCADIA","ARCADIA ROAD","11","Non-landed Properties","4","9500",">3000","Feb-2020"
"9254","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","4300","1100 to 1200","Feb-2020"
"9255","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","2750","600 to 700","Feb-2020"
"9256","THE ANSLEY","MANDALAY ROAD","11","Non-landed Properties","2","3400","1000 to 1100","Feb-2020"
"9257","SHELFORD GREEN","SHELFORD ROAD","11","Non-landed Properties","2","3500","1300 to 1400","Feb-2020"
"9258","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","6200","1900 to 2000","Feb-2020"
"9259","VIVA","SUFFOLK WALK","11","Non-landed Properties","4","11000","1900 to 2000","Feb-2020"
"9260","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","7587","2100 to 2200","Feb-2020"
"9261","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","3700","900 to 1000","Feb-2020"
"9262","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","7000","1100 to 1200","Feb-2020"
"9263","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","2800","500 to 600","Feb-2020"
"9264","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","2","2800","600 to 700","Feb-2020"
"9265","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5150","1100 to 1200","Feb-2020"
"9266","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","2","3900","1200 to 1300","Feb-2020"
"9267","BUCKLEY 18","BUCKLEY ROAD","11","Non-landed Properties","3","5500","1500 to 1600","Feb-2020"
"9268","NEWTON ONE","NEWTON ROAD","11","Non-landed Properties","3","6000","1800 to 1900","Feb-2020"
"9269","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","4","7500","1700 to 1800","Feb-2020"
"9270","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","5500","1500 to 1600","Feb-2020"
"9271","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","2800","500 to 600","Feb-2020"
"9272","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","2","4200","900 to 1000","Feb-2020"
"9273","NEWTON ONE","NEWTON ROAD","11","Non-landed Properties","3","5900","1800 to 1900","Feb-2020"
"9274","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","3700","1400 to 1500","Feb-2020"
"9275","SUITES @ SHREWSBURY","SHREWSBURY ROAD","11","Non-landed Properties","1","1900","300 to 400","Feb-2020"
"9276","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","5263","1400 to 1500","Feb-2020"
"9277","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","1","3300","500 to 600","Feb-2020"
"9278","NON-LANDED HOUSING DEVELOPMENT","KHEAM HOCK ROAD","11","Non-landed Properties","na*","6600","2400 to 2500","Feb-2020"
"9279","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","9800","2700 to 2800","Feb-2020"
"9280","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","4500","1600 to 1700","Feb-2020"
"9281","LA SUISSE","SWISS VIEW","11","Non-landed Properties","3","4200","2100 to 2200","Feb-2020"
"9282","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","2600","600 to 700","Feb-2020"
"9283","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","3","4200","1100 to 1200","Feb-2020"
"9284","VIVA","SUFFOLK WALK","11","Non-landed Properties","3","7150","1500 to 1600","Feb-2020"
"9285","SUFFOLK PREMIER","SUFFOLK ROAD","11","Non-landed Properties","3","3500","1000 to 1100","Feb-2020"
"9286","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","8000","2200 to 2300","Feb-2020"
"9287","IRIDIUM","LINCOLN ROAD","11","Non-landed Properties","2","3800","700 to 800","Feb-2020"
"9288","SUITES @ NEWTON","SURREY ROAD","11","Non-landed Properties","2","2800","600 to 700","Feb-2020"
"9289","NOVENA LODGE","JALAN MERLIMAU","11","Non-landed Properties","3","2850","900 to 1000","Feb-2020"
"9290","SHELFORD 23","SHELFORD ROAD","11","Non-landed Properties","3","3400","1100 to 1200","Feb-2020"
"9291","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2200","400 to 500","Feb-2020"
"9292","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7800","2000 to 2100","Feb-2020"
"9293","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","2","4100","1300 to 1400","Feb-2020"
"9294","MIRO","LINCOLN ROAD","11","Non-landed Properties","4","8000","2800 to 2900","Feb-2020"
"9295","NOVENA GARDENS","THOMSON ROAD","11","Non-landed Properties","na*","4500","1800 to 1900","Feb-2020"
"9296","ROSEVALE","LINCOLN ROAD","11","Non-landed Properties","3","3500","1300 to 1400","Feb-2020"
"9297","1 MOULMEIN RISE","MOULMEIN RISE","11","Non-landed Properties","3","4200","1200 to 1300","Feb-2020"
"9298","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","na*","2550","400 to 500","Feb-2020"
"9299","THE ARMADALE","GILSTEAD ROAD","11","Non-landed Properties","3","3300","1000 to 1100","Feb-2020"
"9300","MIRO","LINCOLN ROAD","11","Non-landed Properties","3","6500","1900 to 2000","Feb-2020"
"9301","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","1","2500","600 to 700","Feb-2020"
"9302","IRIDIUM","LINCOLN ROAD","11","Non-landed Properties","2","4000","700 to 800","Feb-2020"
"9303","SUITES @ NEWTON","SURREY ROAD","11","Non-landed Properties","2","2800","600 to 700","Feb-2020"
"9304","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","9000","2200 to 2300","Feb-2020"
"9305","THE SENTINEL","SURREY ROAD","11","Non-landed Properties","3","3350","1100 to 1200","Feb-2020"
"9306","D'CHATEAU @ SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","3200","900 to 1000","Feb-2020"
"9307","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","2700","400 to 500","Feb-2020"
"9308","SURREY COURT","SURREY ROAD","11","Non-landed Properties","3","3300","1100 to 1200","Feb-2020"
"9309","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","Feb-2020"
"9310","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2300","500 to 600","Feb-2020"
"9311","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","2100","700 to 800","Feb-2020"
"9312","BIRMINGHAM MANSIONS","THOMSON ROAD","11","Non-landed Properties","3","2600","1000 to 1100","Feb-2020"
"9313","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","4","6630","1600 to 1700","Feb-2020"
"9314","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","6850","1400 to 1500","Feb-2020"
"9315","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","2900","500 to 600","Feb-2020"
"9316","THE LINCOLN RESIDENCES","SURREY ROAD","11","Non-landed Properties","4","7100","1800 to 1900","Feb-2020"
"9317","THE ARCADIA","ARCADIA ROAD","11","Non-landed Properties","4","8000",">3000","Feb-2020"
"9318","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","1700","400 to 500","Feb-2020"
"9319","THE SENTINEL","SURREY ROAD","11","Non-landed Properties","4","5900",">3000","Feb-2020"
"9320","BIRMINGHAM MANSIONS","THOMSON ROAD","11","Non-landed Properties","3","2900","1000 to 1100","Feb-2020"
"9321","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","6150","1400 to 1500","Feb-2020"
"9322","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","5216","1400 to 1500","Feb-2020"
"9323","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","Feb-2020"
"9324","CUBE 8","THOMSON ROAD","11","Non-landed Properties","2","3300","800 to 900","Feb-2020"
"9325","THE SPINNAKER","SUFFOLK ROAD","11","Non-landed Properties","3","3700","1300 to 1400","Feb-2020"
"9326","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","3000","1400 to 1500","Feb-2020"
"9327","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","4500","1000 to 1100","Feb-2020"
