"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"10426","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2200","600 to 700","May-2018"
"10427","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4800","1200 to 1300","May-2018"
"10428","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2700","1000 to 1100","May-2018"
"10429","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","1","2100","700 to 800","May-2018"
"10430","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2800","600 to 700","May-2018"
"10431","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3150","1100 to 1200","May-2018"
"10432","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2700","1200 to 1300","May-2018"
"10433","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2700","1200 to 1300","May-2018"
"10434","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","500 to 600","May-2018"
"10435","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3300","1100 to 1200","May-2018"
"10436","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","May-2018"
"10437","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","700 to 800","May-2018"
"10438","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2400","500 to 600","May-2018"
"10439","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3100","1200 to 1300","May-2018"
"10440","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3300","900 to 1000","May-2018"
"10441","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3300","1100 to 1200","May-2018"
"10442","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","3150","1100 to 1200","May-2018"
"10443","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","na*","2200","1400 to 1500","May-2018"
"10444","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3055","1200 to 1300","May-2018"
"10445","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","May-2018"
"10446","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2400","1100 to 1200","May-2018"
"10447","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1300 to 1400","May-2018"
"10448","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","May-2018"
"10449","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3500","1500 to 1600","May-2018"
"10450","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","4","4100","1400 to 1500","May-2018"
"10451","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2600","1000 to 1100","May-2018"
"10452","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","na*","1800","400 to 500","May-2018"
"10453","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1000 to 1100","May-2018"
"10454","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1300 to 1400","May-2018"
"10455","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","500 to 600","May-2018"
"10456","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","400 to 500","May-2018"
"10457","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2730","1100 to 1200","May-2018"
"10458","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","May-2018"
"10459","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2700","600 to 700","May-2018"
"10460","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","600 to 700","May-2018"
"10461","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3600","1500 to 1600","May-2018"
"10462","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2900","1100 to 1200","May-2018"
"10463","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3700","1200 to 1300","May-2018"
"10464","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2900","900 to 1000","May-2018"
"10465","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2700","1200 to 1300","May-2018"
"10466","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2850","600 to 700","May-2018"
"10467","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3000","1000 to 1100","May-2018"
"10468","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3200","1800 to 1900","May-2018"
"10469","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","1","1950","500 to 600","May-2018"
"10470","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","500 to 600","May-2018"
"10471","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","May-2018"
"10472","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3250","900 to 1000","May-2018"
"10473","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","May-2018"
"10474","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1300 to 1400","May-2018"
"10475","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4000","1200 to 1300","May-2018"
"10476","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2450","1200 to 1300","May-2018"
"10477","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","500 to 600","May-2018"
"10478","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2450","500 to 600","May-2018"
"10479","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2500","700 to 800","May-2018"
"10480","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3500","1200 to 1300","May-2018"
"10481","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","500 to 600","May-2018"
"10482","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3650","1200 to 1300","May-2018"
"10483","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3200","1200 to 1300","May-2018"
"10484","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2050","400 to 500","May-2018"
"10485","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3500","1300 to 1400","May-2018"
"10486","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2700","1200 to 1300","May-2018"
"10487","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2500","1000 to 1100","May-2018"
"10488","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","400 to 500","May-2018"
"10489","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2800","1200 to 1300","May-2018"
"10490","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2500","1200 to 1300","May-2018"
"10491","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","May-2018"
"10492","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2300","800 to 900","May-2018"
"10493","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3900","1200 to 1300","May-2018"
"10494","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2600","1200 to 1300","May-2018"
"10495","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2650","1100 to 1200","May-2018"
"10496","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","May-2018"
"10497","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","3100","800 to 900","May-2018"
"10498","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3200","1200 to 1300","May-2018"
"10499","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3400","1100 to 1200","May-2018"
"10500","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2000","500 to 600","May-2018"
"10501","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3800","1200 to 1300","May-2018"
"10502","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","3300","1100 to 1200","May-2018"
"10503","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3400","1100 to 1200","May-2018"
"10504","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","3100","1400 to 1500","May-2018"
"10505","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","May-2018"
"10506","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3100","700 to 800","May-2018"
"10507","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2200","1000 to 1100","May-2018"
"10508","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3850","1200 to 1300","May-2018"
"10509","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3000","1200 to 1300","May-2018"
"10510","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2800","1200 to 1300","May-2018"
"10511","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","4","5000","1400 to 1500","May-2018"
"10512","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","May-2018"
"10513","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2100","1200 to 1300","May-2018"
"10514","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2000","500 to 600","May-2018"
"10515","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3400","1000 to 1100","May-2018"
"10516","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3200","900 to 1000","May-2018"
"10517","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3700","1100 to 1200","May-2018"
"10518","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2100","600 to 700","May-2018"
"10519","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1200 to 1300","May-2018"
"10520","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2600","1200 to 1300","May-2018"
"10521","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1100 to 1200","May-2018"
"10522","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2600","1100 to 1200","May-2018"
"10523","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","800 to 900","May-2018"
"10524","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3300","1100 to 1200","May-2018"
"10525","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","May-2018"
"10526","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1200 to 1300","May-2018"
"10527","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","1200 to 1300","May-2018"
"10528","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2600","400 to 500","May-2018"
"10529","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","1850","800 to 900","May-2018"
"10530","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2900","400 to 500","May-2018"
"10531","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","May-2018"
"10532","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","700 to 800","May-2018"
"10533","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","2100","800 to 900","May-2018"
"10534","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","4","4300","1900 to 2000","May-2018"
"10535","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","May-2018"
"10536","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2400","800 to 900","May-2018"
"10537","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","600 to 700","May-2018"
"10538","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2700","1200 to 1300","May-2018"
"10539","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2600","1200 to 1300","May-2018"
"10540","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2200","1400 to 1500","May-2018"
"10541","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2300","1400 to 1500","May-2018"
"10542","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","2850","1000 to 1100","May-2018"
"10543","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","500 to 600","May-2018"
"10544","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2200","1200 to 1300","May-2018"
"10545","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2350","1000 to 1100","May-2018"
"10546","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2500","1100 to 1200","May-2018"
"10547","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","4","4500","1400 to 1500","May-2018"
"10548","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2100","400 to 500","May-2018"
"10549","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3500","1100 to 1200","May-2018"
"10550","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","na*","2500","1400 to 1500","May-2018"
"10551","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","May-2018"
"10552","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","1","2100","700 to 800","May-2018"
"10553","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1300 to 1400","May-2018"
"10554","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3300","1100 to 1200","May-2018"
"10555","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2500","1400 to 1500","May-2018"
"10556","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","na*","2150","1400 to 1500","May-2018"
"10557","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2800","600 to 700","May-2018"
"10558","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2700","700 to 800","May-2018"
"10559","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2000","400 to 500","May-2018"
"10560","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3250","900 to 1000","May-2018"
"10561","LAKESIDE TOWER","YUAN CHING ROAD","22","Non-landed Properties","na*","2600","1700 to 1800","May-2018"
"10562","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2200","700 to 800","May-2018"
"10563","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","700 to 800","May-2018"
"10564","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3300","1200 to 1300","May-2018"
"10565","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","2","2550","900 to 1000","May-2018"
"10566","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2600","700 to 800","May-2018"
"10567","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","May-2018"
"10568","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3500","1400 to 1500","May-2018"
"10569","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","500 to 600","May-2018"
"10570","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","900 to 1000","May-2018"
"10571","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2800","500 to 600","May-2018"
"10572","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3000","900 to 1000","May-2018"
"10573","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2700","1300 to 1400","May-2018"
"10574","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3000","1500 to 1600","May-2018"
"10575","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","700 to 800","May-2018"
"10576","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2450","800 to 900","May-2018"
"10577","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3000","900 to 1000","May-2018"
"10578","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3600","900 to 1000","May-2018"
"10579","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2400","1200 to 1300","May-2018"
"10580","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2600","1200 to 1300","May-2018"
"10581","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2750","1200 to 1300","May-2018"
"10582","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2300","900 to 1000","Apr-2018"
"10583","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2100","500 to 600","Apr-2018"
"10584","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3600","1200 to 1300","Apr-2018"
"10585","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2200","800 to 900","Apr-2018"
"10586","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2600","400 to 500","Apr-2018"
"10587","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2500","1100 to 1200","Apr-2018"
"10588","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","1","2000","600 to 700","Apr-2018"
"10589","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2550","1200 to 1300","Apr-2018"
"10590","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1000 to 1100","Apr-2018"
"10591","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2300","700 to 800","Apr-2018"
"10592","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","4000","1700 to 1800","Apr-2018"
"10593","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","700 to 800","Apr-2018"
"10594","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2550","400 to 500","Apr-2018"
"10595","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3050","1200 to 1300","Apr-2018"
"10596","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2850","700 to 800","Apr-2018"
"10597","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3200","1000 to 1100","Apr-2018"
"10598","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3200","1200 to 1300","Apr-2018"
"10599","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3900","1200 to 1300","Apr-2018"
"10600","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3250","1300 to 1400","Apr-2018"
"10601","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2600","800 to 900","Apr-2018"
"10602","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","700 to 800","Apr-2018"
"10603","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2550","1000 to 1100","Apr-2018"
"10604","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2200","400 to 500","Apr-2018"
"10605","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2500","700 to 800","Apr-2018"
"10606","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4300","1700 to 1800","Apr-2018"
"10607","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3000","900 to 1000","Apr-2018"
"10608","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","2700","1100 to 1200","Apr-2018"
"10609","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2100","600 to 700","Apr-2018"
"10610","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2850","700 to 800","Apr-2018"
"10611","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2600","600 to 700","Apr-2018"
"10612","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","na*","2600","1400 to 1500","Apr-2018"
"10613","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Apr-2018"
"10614","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Apr-2018"
"10615","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3500","1200 to 1300","Apr-2018"
"10616","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2700","1400 to 1500","Apr-2018"
"10617","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","3100","400 to 500","Apr-2018"
"10618","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2400","800 to 900","Apr-2018"
"10619","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2800","1200 to 1300","Apr-2018"
"10620","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","Apr-2018"
"10621","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2600","700 to 800","Apr-2018"
"10622","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3300","900 to 1000","Apr-2018"
"10623","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Apr-2018"
"10624","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3100","1100 to 1200","Apr-2018"
"10625","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2400","900 to 1000","Apr-2018"
"10626","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4150","1200 to 1300","Apr-2018"
"10627","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","500 to 600","Apr-2018"
"10628","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2500","1000 to 1100","Apr-2018"
"10629","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2800","1000 to 1100","Apr-2018"
"10630","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3500","600 to 700","Apr-2018"
"10631","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2950","1100 to 1200","Apr-2018"
"10632","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","700 to 800","Apr-2018"
"10633","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3200","900 to 1000","Apr-2018"
"10634","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2200","1400 to 1500","Apr-2018"
"10635","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","900 to 1000","Apr-2018"
"10636","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","500 to 600","Apr-2018"
"10637","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3400","1000 to 1100","Apr-2018"
"10638","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","Apr-2018"
"10639","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2050","400 to 500","Apr-2018"
"10640","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2350","1400 to 1500","Apr-2018"
"10641","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Apr-2018"
"10642","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","400 to 500","Apr-2018"
"10643","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2650","600 to 700","Apr-2018"
"10644","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2850","800 to 900","Apr-2018"
"10645","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2600","1200 to 1300","Apr-2018"
"10646","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","2200","800 to 900","Apr-2018"
"10647","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","Apr-2018"
"10648","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3150","900 to 1000","Apr-2018"
"10649","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2700","1000 to 1100","Apr-2018"
"10650","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2850","1200 to 1300","Apr-2018"
"10651","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2400","1400 to 1500","Apr-2018"
"10652","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2500","900 to 1000","Apr-2018"
"10653","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3300","1100 to 1200","Apr-2018"
"10654","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","1","2000","700 to 800","Apr-2018"
"10655","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2800","1100 to 1200","Apr-2018"
"10656","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3500","800 to 900","Apr-2018"
"10657","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2200","900 to 1000","Apr-2018"
"10658","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3000","900 to 1000","Apr-2018"
"10659","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","3300","1500 to 1600","Apr-2018"
"10660","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","Apr-2018"
"10661","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3300","1100 to 1200","Apr-2018"
"10662","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2900","800 to 900","Apr-2018"
"10663","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3200","900 to 1000","Apr-2018"
"10664","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","2800","900 to 1000","Apr-2018"
"10665","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2100","900 to 1000","Apr-2018"
"10666","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2700","1200 to 1300","Apr-2018"
"10667","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","4500","1200 to 1300","Apr-2018"
