"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"13140","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2100","800 to 900","Oct-2018"
"13141","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2200","600 to 700","Oct-2018"
"13142","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2200","1200 to 1300","Oct-2018"
"13143","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1900","600 to 700","Oct-2018"
"13144","HILLS TWOONE","HILLVIEW TERRACE","23","Non-landed Properties","3","2200","700 to 800","Oct-2018"
"13145","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","2","2500","1000 to 1100","Oct-2018"
"13146","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","1","1700","500 to 600","Oct-2018"
"13147","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2000","700 to 800","Oct-2018"
"13148","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1800","500 to 600","Oct-2018"
"13149","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","3","2150","1200 to 1300","Oct-2018"
"13150","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Oct-2018"
"13151","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2150","700 to 800","Oct-2018"
"13152","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1200 to 1300","Oct-2018"
"13153","ESPA","CASHEW ROAD","23","Non-landed Properties","3","2500","1100 to 1200","Oct-2018"
"13154","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2250","800 to 900","Oct-2018"
"13155","ESPA","CASHEW ROAD","23","Non-landed Properties","2","2200","800 to 900","Oct-2018"
"13156","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2400","1200 to 1300","Oct-2018"
"13157","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2500","1100 to 1200","Oct-2018"
"13158","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","1900","600 to 700","Oct-2018"
"13159","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2050","600 to 700","Oct-2018"
"13160","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3200","1500 to 1600","Oct-2018"
"13161","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1800","500 to 600","Oct-2018"
"13162","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","4","2400","1200 to 1300","Oct-2018"
"13163","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2650","1200 to 1300","Oct-2018"
"13164","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","3","3200","1300 to 1400","Oct-2018"
"13165","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1850","600 to 700","Oct-2018"
"13166","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1700","400 to 500","Oct-2018"
"13167","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2100","600 to 700","Oct-2018"
"13168","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","4","3180","1600 to 1700","Oct-2018"
"13169","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2150","700 to 800","Oct-2018"
"13170","THE PETALS","HILLVIEW AVENUE","23","Non-landed Properties","4","3400","1400 to 1500","Oct-2018"
"13171","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","4","3650","1300 to 1400","Oct-2018"
"13172","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","2","2000","900 to 1000","Oct-2018"
"13173","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","3100","1200 to 1300","Oct-2018"
"13174","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","2","2000","800 to 900","Oct-2018"
"13175","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","1000 to 1100","Oct-2018"
"13176","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2450","800 to 900","Oct-2018"
"13177","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2400","900 to 1000","Oct-2018"
"13178","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","2600","1200 to 1300","Oct-2018"
"13179","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2100","700 to 800","Oct-2018"
"13180","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2650","1100 to 1200","Oct-2018"
"13181","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","500 to 600","Oct-2018"
"13182","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2200","1100 to 1200","Oct-2018"
"13183","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Oct-2018"
"13184","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2100","900 to 1000","Oct-2018"
"13185","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","4","3800","1300 to 1400","Oct-2018"
"13186","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2700","1200 to 1300","Oct-2018"
"13187","HILLS TWOONE","HILLVIEW TERRACE","23","Non-landed Properties","2","1700","500 to 600","Oct-2018"
"13188","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1200 to 1300","Oct-2018"
"13189","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","1","1450","400 to 500","Oct-2018"
"13190","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2700","1500 to 1600","Oct-2018"
"13191","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2700","1000 to 1100","Oct-2018"
"13192","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","1000 to 1100","Oct-2018"
"13193","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","900 to 1000","Oct-2018"
"13194","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","1900","700 to 800","Oct-2018"
"13195","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","4","3000","1200 to 1300","Oct-2018"
"13196","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","3700","1100 to 1200","Oct-2018"
"13197","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2200","1100 to 1200","Oct-2018"
"13198","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2000","800 to 900","Oct-2018"
"13199","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2000","700 to 800","Oct-2018"
"13200","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13201","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2100","700 to 800","Oct-2018"
"13202","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","5","7100","2500 to 2600","Oct-2018"
"13203","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2300","1500 to 1600","Oct-2018"
"13204","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2700","1500 to 1600","Oct-2018"
"13205","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1800","600 to 700","Oct-2018"
"13206","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","3250","1200 to 1300","Oct-2018"
"13207","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Oct-2018"
"13208","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2400","1300 to 1400","Oct-2018"
"13209","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2200","1000 to 1100","Oct-2018"
"13210","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2400","1100 to 1200","Oct-2018"
"13211","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","2","3000","700 to 800","Oct-2018"
"13212","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13213","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","2550","800 to 900","Oct-2018"
"13214","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2500","1100 to 1200","Oct-2018"
"13215","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","900 to 1000","Oct-2018"
"13216","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1300 to 1400","Oct-2018"
"13217","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","600 to 700","Oct-2018"
"13218","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13219","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2300","800 to 900","Oct-2018"
"13220","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2200","1000 to 1100","Oct-2018"
"13221","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","3","3000","1200 to 1300","Oct-2018"
"13222","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","4","3400","1300 to 1400","Oct-2018"
"13223","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2300","700 to 800","Oct-2018"
"13224","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2100","500 to 600","Oct-2018"
"13225","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","2","2000","800 to 900","Oct-2018"
"13226","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2200","600 to 700","Oct-2018"
"13227","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2150","600 to 700","Oct-2018"
"13228","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2300","1200 to 1300","Oct-2018"
"13229","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2100","900 to 1000","Oct-2018"
"13230","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2400","1200 to 1300","Oct-2018"
"13231","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","1","1700","400 to 500","Oct-2018"
"13232","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","1","1800","500 to 600","Oct-2018"
"13233","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2200","1100 to 1200","Oct-2018"
"13234","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","4","3500","1900 to 2000","Oct-2018"
"13235","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1700","600 to 700","Oct-2018"
"13236","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2100","800 to 900","Oct-2018"
"13237","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1800","500 to 600","Oct-2018"
"13238","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2400","800 to 900","Oct-2018"
"13239","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2800","900 to 1000","Oct-2018"
"13240","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2325","600 to 700","Oct-2018"
"13241","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2125","800 to 900","Oct-2018"
"13242","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Oct-2018"
"13243","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","1","1750","400 to 500","Oct-2018"
"13244","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","900 to 1000","Oct-2018"
"13245","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2300","900 to 1000","Oct-2018"
"13246","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1850","500 to 600","Oct-2018"
"13247","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","4","2600","1400 to 1500","Oct-2018"
"13248","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2900","1300 to 1400","Oct-2018"
"13249","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","3","3400","1100 to 1200","Oct-2018"
"13250","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2200","1000 to 1100","Oct-2018"
"13251","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3400","1100 to 1200","Oct-2018"
"13252","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","4","3800","1100 to 1200","Oct-2018"
"13253","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","2","2000","900 to 1000","Oct-2018"
"13254","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1300 to 1400","Oct-2018"
"13255","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","4","3900","1400 to 1500","Oct-2018"
"13256","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2000","900 to 1000","Oct-2018"
"13257","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1800","500 to 600","Oct-2018"
"13258","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2300","800 to 900","Oct-2018"
"13259","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2400","1200 to 1300","Oct-2018"
"13260","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2150","1100 to 1200","Oct-2018"
"13261","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1900","400 to 500","Oct-2018"
"13262","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1900","400 to 500","Oct-2018"
"13263","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2350","900 to 1000","Oct-2018"
"13264","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2350","800 to 900","Oct-2018"
"13265","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","500 to 600","Oct-2018"
"13266","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2100","900 to 1000","Oct-2018"
"13267","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2250","800 to 900","Oct-2018"
"13268","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","2","2100","800 to 900","Oct-2018"
"13269","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","3","2650","1000 to 1100","Oct-2018"
"13270","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2100","800 to 900","Oct-2018"
"13271","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2150","1000 to 1100","Oct-2018"
"13272","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13273","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","1900","700 to 800","Oct-2018"
"13274","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2400","900 to 1000","Oct-2018"
"13275","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2350","900 to 1000","Oct-2018"
"13276","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","2","2200","900 to 1000","Oct-2018"
"13277","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13278","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2500","800 to 900","Oct-2018"
"13279","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","4","3500","1600 to 1700","Oct-2018"
"13280","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2300","900 to 1000","Oct-2018"
"13281","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13282","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","600 to 700","Oct-2018"
"13283","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2300","1200 to 1300","Oct-2018"
"13284","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1850","600 to 700","Oct-2018"
"13285","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","3","2200","600 to 700","Oct-2018"
"13286","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","600 to 700","Oct-2018"
"13287","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2200","800 to 900","Oct-2018"
"13288","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","1","1550","400 to 500","Oct-2018"
"13289","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2300","1200 to 1300","Oct-2018"
"13290","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Oct-2018"
"13291","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","3","2000","1200 to 1300","Oct-2018"
"13292","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2000","700 to 800","Oct-2018"
"13293","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1750","500 to 600","Oct-2018"
"13294","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","600 to 700","Oct-2018"
"13295","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Oct-2018"
"13296","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1900","500 to 600","Oct-2018"
"13297","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","4","5500","2400 to 2500","Oct-2018"
"13298","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","1900","500 to 600","Oct-2018"
"13299","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","2700","1200 to 1300","Oct-2018"
"13300","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","2600","1300 to 1400","Oct-2018"
"13301","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2350","1200 to 1300","Oct-2018"
"13302","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","2","1900","900 to 1000","Oct-2018"
"13303","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2300","700 to 800","Oct-2018"
"13304","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2750","1200 to 1300","Oct-2018"
"13305","HILLVIEW RESIDENCE","HILLVIEW AVENUE","23","Non-landed Properties","3","2200","1200 to 1300","Oct-2018"
"13306","THE AMSTON","HILLVIEW AVENUE","23","Non-landed Properties","3","2300","1300 to 1400","Oct-2018"
"13307","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2500","1100 to 1200","Oct-2018"
"13308","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","4","3600","1600 to 1700","Oct-2018"
"13309","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2600","1100 to 1200","Oct-2018"
"13310","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2300","900 to 1000","Oct-2018"
"13311","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1800","600 to 700","Oct-2018"
"13312","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2200","1100 to 1200","Oct-2018"
"13313","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2600","1200 to 1300","Oct-2018"
"13314","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2200","800 to 900","Oct-2018"
"13315","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","2","2800","900 to 1000","Oct-2018"
"13316","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2850","1000 to 1100","Oct-2018"
"13317","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2300","1100 to 1200","Oct-2018"
"13318","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2250","800 to 900","Oct-2018"
"13319","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2150","1000 to 1100","Oct-2018"
"13320","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2600","1100 to 1200","Oct-2018"
"13321","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","4300","1900 to 2000","Oct-2018"
"13322","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","900 to 1000","Oct-2018"
"13323","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","3200","1200 to 1300","Oct-2018"
"13324","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","2","2000","1000 to 1100","Oct-2018"
"13325","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2650","1100 to 1200","Oct-2018"
"13326","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","3300","1200 to 1300","Oct-2018"
"13327","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1950","400 to 500","Oct-2018"
"13328","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2850","900 to 1000","Oct-2018"
"13329","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2600","1100 to 1200","Oct-2018"
"13330","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2200","800 to 900","Oct-2018"
"13331","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2300","900 to 1000","Oct-2018"
"13332","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2200","800 to 900","Oct-2018"
"13333","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1750","400 to 500","Oct-2018"
"13334","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","4","2900","1300 to 1400","Oct-2018"
"13335","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","900 to 1000","Oct-2018"
"13336","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2600","1200 to 1300","Oct-2018"
"13337","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2400","1100 to 1200","Oct-2018"
"13338","HILLVIEW RESIDENCE","HILLVIEW AVENUE","23","Non-landed Properties","3","2800","1200 to 1300","Oct-2018"
"13339","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","1","2500","1100 to 1200","Oct-2018"
"13340","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Oct-2018"
"13341","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2400","600 to 700","Oct-2018"
"13342","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2600","900 to 1000","Oct-2018"
"13343","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1800","500 to 600","Oct-2018"
"13344","MERALODGE","HILLVIEW AVENUE","23","Non-landed Properties","2","2100","1000 to 1100","Oct-2018"
"13345","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2600","1100 to 1200","Oct-2018"
"13346","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2200","600 to 700","Oct-2018"
"13347","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2200","700 to 800","Oct-2018"
"13348","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3300","1100 to 1200","Oct-2018"
"13349","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2160","1000 to 1100","Oct-2018"
"13350","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","4","2500","1300 to 1400","Oct-2018"
"13351","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2350","800 to 900","Oct-2018"
"13352","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2400","1100 to 1200","Oct-2018"
"13353","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","800 to 900","Oct-2018"
"13354","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Oct-2018"
"13355","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2500","1200 to 1300","Oct-2018"
"13356","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1800","500 to 600","Oct-2018"
"13357","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","2000","500 to 600","Oct-2018"
"13358","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2100","800 to 900","Oct-2018"
"13359","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2600","1200 to 1300","Oct-2018"
"13360","CENTURY MANSIONS","JALAN REMAJA","23","Non-landed Properties","3","1900","900 to 1000","Oct-2018"
"13361","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2050","1000 to 1100","Oct-2018"
"13362","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","4","4500","1700 to 1800","Oct-2018"
"13363","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2500","900 to 1000","Oct-2018"
"13364","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2500","1500 to 1600","Oct-2018"
"13365","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","2","2000","900 to 1000","Oct-2018"
"13366","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","3","2400","1100 to 1200","Sep-2018"
"13367","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2000","1000 to 1100","Sep-2018"
"13368","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2450","1200 to 1300","Sep-2018"
"13369","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","2","2000","800 to 900","Sep-2018"
"13370","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2300","1100 to 1200","Sep-2018"
"13371","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2600","1200 to 1300","Sep-2018"
"13372","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1700","500 to 600","Sep-2018"
"13373","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","900 to 1000","Sep-2018"
"13374","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2500","1200 to 1300","Sep-2018"
"13375","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","3100","1000 to 1100","Sep-2018"
