"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"23933","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2528","600 to 700","Jun-2019"
"23934","QUESTA @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","2","2650","700 to 800","Jun-2019"
"23935","SIGLAP CENTRE","SIGLAP ROAD","15","Non-landed Properties","na*","2427","1200 to 1300","Jun-2019"
"23936","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","3","5800","1800 to 1900","Jun-2019"
"23937","STUDIOS@TEMBELING","TEMBELING ROAD","15","Non-landed Properties","1","1900","300 to 400","Jun-2019"
"23938","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","2","4600","1300 to 1400","Jun-2019"
"23939","MODA","EAST COAST ROAD","15","Non-landed Properties","2","3300","900 to 1000","Jun-2019"
"23940","8M RESIDENCES","MARGATE ROAD","15","Non-landed Properties","1","2350","500 to 600","Jun-2019"
"23941","PARKSHORE","TANJONG RHU ROAD","15","Non-landed Properties","3","5000","1600 to 1700","Jun-2019"
"23942","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","2","2900","1100 to 1200","Jun-2019"
"23943","MODA","EAST COAST ROAD","15","Non-landed Properties","2","3500","900 to 1000","Jun-2019"
"23944","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","3","5150","1600 to 1700","Jun-2019"
"23945","COASTARINA","EAST COAST ROAD","15","Non-landed Properties","3","2300","700 to 800","Jun-2019"
"23946","KURAU COURT","TELOK KURAU ROAD","15","Non-landed Properties","na*","2700","1000 to 1100","Jun-2019"
"23947","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","2","2900","800 to 900","Jun-2019"
"23948","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","5500","1400 to 1500","Jun-2019"
"23949","THE ESPIRA","LORONG L TELOK KURAU","15","Non-landed Properties","3","2500","1000 to 1100","Jun-2019"
"23950","CASERO @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","1","2000","600 to 700","Jun-2019"
"23951","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","4","3500","1400 to 1500","Jun-2019"
"23952","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","na*","1550","400 to 500","Jun-2019"
"23953","FERNWOOD TOWERS","FERNWOOD TERRACE","15","Non-landed Properties","3","2500","1100 to 1200","Jun-2019"
"23954","PARK EAST","JALAN TUA KONG","15","Non-landed Properties","2","1900","800 to 900","Jun-2019"
"23955","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","5500","1700 to 1800","Jun-2019"
"23956","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","2","3300","800 to 900","Jun-2019"
"23957","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","4","4800","1400 to 1500","Jun-2019"
"23958","AXIS @ SIGLAP","EAST COAST TERRACE","15","Non-landed Properties","2","2800","1000 to 1100","Jun-2019"
"23959","ARTHUR 118","ARTHUR ROAD","15","Non-landed Properties","2","3000","800 to 900","Jun-2019"
"23960","OLA RESIDENCES","MOUNTBATTEN ROAD","15","Non-landed Properties","2","3200","900 to 1000","Jun-2019"
"23961","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","4000","1000 to 1100","Jun-2019"
"23962","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3800","1100 to 1200","Jun-2019"
"23963","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","4500","1400 to 1500","Jun-2019"
"23964","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","na*","1600","300 to 400","Jun-2019"
"23965","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","3","2800","900 to 1000","Jun-2019"
"23966","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","6100","2400 to 2500","Jun-2019"
"23967","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2622","600 to 700","Jun-2019"
"23968","AQUARINE GARDENS","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2200","800 to 900","Jun-2019"
"23969","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","4","5000","1300 to 1400","Jun-2019"
"23970","CORALIS","JOO CHIAT ROAD","15","Non-landed Properties","2","3200","800 to 900","Jun-2019"
"23971","THE ESTA","AMBER GARDENS","15","Non-landed Properties","4","5200","1500 to 1600","Jun-2019"
"23972","GRACIOUS MANSIONS","JALAN RENDANG","15","Non-landed Properties","na*","3141","1300 to 1400","Jun-2019"
"23973","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","na*","1600","300 to 400","Jun-2019"
"23974","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","3265","1100 to 1200","Jun-2019"
"23975","ST PATRICK'S LOFT","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3700","1300 to 1400","Jun-2019"
"23976","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","3","5100","1200 to 1300","Jun-2019"
"23977","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","3","4100","1300 to 1400","Jun-2019"
"23978","PARC BLEU","JOO CHIAT PLACE","15","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"23979","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2200","600 to 700","Jun-2019"
"23980","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","3","4000","1400 to 1500","Jun-2019"
"23981","CHELSEA LODGE","TANJONG KATONG ROAD","15","Non-landed Properties","2","2400","800 to 900","Jun-2019"
"23982","THE COTZ","TELOK KURAU ROAD","15","Non-landed Properties","na*","1650","400 to 500","Jun-2019"
"23983","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3500","1400 to 1500","Jun-2019"
"23984","THE ESTA","AMBER GARDENS","15","Non-landed Properties","3","4500","1300 to 1400","Jun-2019"
"23985","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3100","1300 to 1400","Jun-2019"
"23986","STRAITS RESIDENCES","JOO CHIAT PLACE","15","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"23987","FULCRUM","FORT ROAD","15","Non-landed Properties","1","2300","400 to 500","Jun-2019"
"23988","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","3","4800","1600 to 1700","Jun-2019"
"23989","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","5000","2100 to 2200","Jun-2019"
"23990","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","4200","1000 to 1100","Jun-2019"
"23991","THE CARPMAELINA","CARPMAEL ROAD","15","Non-landed Properties","3","4000","1100 to 1200","Jun-2019"
"23992","RADIX","JALAN WAKAFF","15","Non-landed Properties","2","2200","600 to 700","Jun-2019"
"23993","MARGATE POINT","MARGATE ROAD","15","Non-landed Properties","3","3000","1200 to 1300","Jun-2019"
"23994","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2150","800 to 900","Jun-2019"
"23995","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","na*","4000","1500 to 1600","Jun-2019"
"23996","NON-LANDED HOUSING DEVELOPMENT","TANJONG KATONG ROAD","15","Non-landed Properties","na*","1150","1300 to 1400","Jun-2019"
"23997","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","na*","3300","1400 to 1500","Jun-2019"
"23998","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1400","800 to 900","Jun-2019"
"23999","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1400","800 to 900","Jun-2019"
"24000","STRAITS MANSIONS","SEA AVENUE","15","Non-landed Properties","3","4200","1000 to 1100","Jun-2019"
"24001","BERKELEY RESIDENCES","LORONG N TELOK KURAU","15","Non-landed Properties","2","2100","600 to 700","Jun-2019"
"24002","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1450","800 to 900","Jun-2019"
"24003","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1400","800 to 900","Jun-2019"
"24004","CRESCENDO BUILDING","UPPER EAST COAST ROAD","15","Non-landed Properties","3","2150","1300 to 1400","Jun-2019"
"24005","STILLZ RESIDENCE","LORONG 108 CHANGI","15","Non-landed Properties","2","2400","900 to 1000","Jun-2019"
"24006","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3400","1100 to 1200","Jun-2019"
"24007","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","3","3300","1200 to 1300","Jun-2019"
"24008","GALAXY TOWERS","ONAN ROAD","15","Non-landed Properties","3","2900","1200 to 1300","Jun-2019"
"24009","SUITES @ EASTCOAST","UPPER EAST COAST ROAD","15","Non-landed Properties","3","2900","900 to 1000","Jun-2019"
"24010","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2900","600 to 700","Jun-2019"
"24011","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","2","2900","800 to 900","Jun-2019"
"24012","POSHGROVE EAST","EAST COAST ROAD","15","Non-landed Properties","4","5800","2200 to 2300","Jun-2019"
"24013","THE ADARA","CHAPEL ROAD","15","Non-landed Properties","3","3000","1000 to 1100","Jun-2019"
"24014","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5200","1600 to 1700","Jun-2019"
"24015","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","2200","900 to 1000","Jun-2019"
"24016","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","na*","3300","1500 to 1600","Jun-2019"
"24017","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3500","1400 to 1500","Jun-2019"
"24018","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","na*","3100","1500 to 1600","Jun-2019"
"24019","SEVENTY SAINT PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","2","3000","800 to 900","Jun-2019"
"24020","38 I SUITES","IPOH LANE","15","Non-landed Properties","2","2400","600 to 700","Jun-2019"
"24021","SPRINGVALE","EAST COAST ROAD","15","Non-landed Properties","3","2500","1000 to 1100","Jun-2019"
"24022","MALVERN SPRINGS","ONAN ROAD","15","Non-landed Properties","3","4000","1200 to 1300","Jun-2019"
"24023","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2100","800 to 900","Jun-2019"
"24024","HAIG 162","HAIG ROAD","15","Non-landed Properties","1","1600","300 to 400","Jun-2019"
"24025","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","na*","2300","1100 to 1200","Jun-2019"
"24026","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","2","3400","1000 to 1100","Jun-2019"
"24027","PARK EAST","JALAN TUA KONG","15","Non-landed Properties","3","3800","1700 to 1800","Jun-2019"
"24028","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","4000","1000 to 1100","Jun-2019"
"24029","MODA","EAST COAST ROAD","15","Non-landed Properties","2","3400","900 to 1000","Jun-2019"
"24030","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","5400","2400 to 2500","Jun-2019"
"24031","DE CENTURION","TANJONG RHU ROAD","15","Non-landed Properties","1","1900","500 to 600","Jun-2019"
"24032","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3700","1100 to 1200","Jun-2019"
"24033","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","15","Non-landed Properties","3","6800","2900 to 3000","Jun-2019"
"24034","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","4750","1600 to 1700","Jun-2019"
"24035","THE GERANIUM","MANGIS ROAD","15","Non-landed Properties","3","2500","900 to 1000","Jun-2019"
"24036","COSTA ESTE","LORONG K TELOK KURAU","15","Non-landed Properties","3","2600","900 to 1000","Jun-2019"
"24037","MARINE VIEW MANSIONS","MARINE PARADE","15","Non-landed Properties","na*","4200","1900 to 2000","Jun-2019"
"24038","SUITES@ KATONG","TANJONG KATONG ROAD","15","Non-landed Properties","1","2100","600 to 700","Jun-2019"
"24039","CHUNG CHIN FLATS","EAST COAST ROAD","15","Non-landed Properties","na*","1000","1200 to 1300","Jun-2019"
"24040","UNITED MANSION","EAST COAST ROAD","15","Non-landed Properties","4","2100","1400 to 1500","Jun-2019"
"24041","ONE FORT","FORT ROAD","15","Non-landed Properties","3","3300","1100 to 1200","Jun-2019"
"24042","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","1","2100","500 to 600","Jun-2019"
"24043","THE MEYERISE","MEYER ROAD","15","Non-landed Properties","2","3500","800 to 900","Jun-2019"
"24044","SIGLAP V","FIRST STREET","15","Non-landed Properties","1","1900","500 to 600","Jun-2019"
"24045","PARKSHORE","TANJONG RHU ROAD","15","Non-landed Properties","3","4300","1600 to 1700","Jun-2019"
"24046","38 I SUITES","IPOH LANE","15","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"24047","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","4200","1300 to 1400","Jun-2019"
"24048","PARKSHORE","TANJONG RHU ROAD","15","Non-landed Properties","3","3400","1300 to 1400","Jun-2019"
"24049","LA VIDA @ 130","LORONG K TELOK KURAU","15","Non-landed Properties","1","1650","400 to 500","Jun-2019"
"24050","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","3500","1500 to 1600","Jun-2019"
"24051","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2500","600 to 700","Jun-2019"
"24052","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","3","3750","1200 to 1300","Jun-2019"
"24053","THE CRISTALLO","LORONG K TELOK KURAU","15","Non-landed Properties","na*","2500","500 to 600","Jun-2019"
"24054","STRAITS RESIDENCES","JOO CHIAT PLACE","15","Non-landed Properties","3","2100","800 to 900","Jun-2019"
"24055","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3300","1100 to 1200","Jun-2019"
"24056","AALTO","MEYER ROAD","15","Non-landed Properties","4","8000","2400 to 2500","Jun-2019"
"24057","ESPIRA SUITES","LORONG H TELOK KURAU","15","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"24058","MODA","EAST COAST ROAD","15","Non-landed Properties","2","2450","600 to 700","Jun-2019"
"24059","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","2100","700 to 800","Jun-2019"
"24060","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3000","1000 to 1100","Jun-2019"
"24061","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3800","1100 to 1200","Jun-2019"
"24062","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","3","3600","1800 to 1900","Jun-2019"
"24063","THE ESTA","AMBER GARDENS","15","Non-landed Properties","3","4800","1300 to 1400","Jun-2019"
"24064","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","3","7000","2300 to 2400","Jun-2019"
"24065","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","3400","1000 to 1100","Jun-2019"
"24066","NATURALIS","LORONG M TELOK KURAU","15","Non-landed Properties","3","2900","1000 to 1100","Jun-2019"
"24067","THE RED HOUSE","EAST COAST ROAD","15","Non-landed Properties","2","2400","700 to 800","Jun-2019"
"24068","TIERRA VUE","ST. PATRICK'S ROAD","15","Non-landed Properties","2","3000","900 to 1000","Jun-2019"
"24069","VERSAILLES","HEMMANT ROAD","15","Non-landed Properties","1","2000","700 to 800","Jun-2019"
"24070","THE ESTA","AMBER GARDENS","15","Non-landed Properties","4","5100","1500 to 1600","Jun-2019"
"24071","MIAPLACE","ARTHUR ROAD","15","Non-landed Properties","3","3600","1300 to 1400","Jun-2019"
"24072","NON-LANDED HOUSING DEVELOPMENT","STANGEE PLACE","15","Non-landed Properties","na*","1600","900 to 1000","Jun-2019"
"24073","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","2000","900 to 1000","Jun-2019"
"24074","AQUENE","LORONG BANDANG","15","Non-landed Properties","2","2100","700 to 800","Jun-2019"
"24075","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","5","7500",">3000","Jun-2019"
"24076","THE MEYERISE","MEYER ROAD","15","Non-landed Properties","2","3100","800 to 900","Jun-2019"
"24077","PARKSHORE","TANJONG RHU ROAD","15","Non-landed Properties","3","3800","1700 to 1800","Jun-2019"
"24078","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","1","2000","700 to 800","Jun-2019"
"24079","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","2000","900 to 1000","Jun-2019"
"24080","LE CONNEY PARK","LORONG L TELOK KURAU","15","Non-landed Properties","na*","2700","1300 to 1400","Jun-2019"
"24081","38 I SUITES","IPOH LANE","15","Non-landed Properties","2","2350","500 to 600","Jun-2019"
"24082","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3500","1300 to 1400","Jun-2019"
"24083","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","15","Non-landed Properties","3","4000","1100 to 1200","Jun-2019"
"24084","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2700","500 to 600","Jun-2019"
"24085","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2500","500 to 600","Jun-2019"
"24086","SUITES @ GUILLEMARD","LIM AH WOO ROAD","15","Non-landed Properties","1","1800","300 to 400","Jun-2019"
"24087","AMBER POINT","AMBER ROAD","15","Non-landed Properties","na*","3700","1500 to 1600","Jun-2019"
"24088","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","3265","1200 to 1300","Jun-2019"
"24089","GRACIOUS MANSIONS","JALAN RENDANG","15","Non-landed Properties","na*","3741","1700 to 1800","Jun-2019"
"24090","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","na*","2100","1300 to 1400","Jun-2019"
"24091","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","1","1780","600 to 700","Jun-2019"
"24092","SUITES @ EASTCOAST","UPPER EAST COAST ROAD","15","Non-landed Properties","na*","1600","300 to 400","Jun-2019"
"24093","THE HACIENDA","HACIENDA GROVE","15","Non-landed Properties","3","3900","1400 to 1500","Jun-2019"
"24094","SIGLAP V","FIRST STREET","15","Non-landed Properties","2","2000","700 to 800","Jun-2019"
"24095","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3700","1300 to 1400","Jun-2019"
"24096","TELOK KURAU LODGE","LORONG H TELOK KURAU","15","Non-landed Properties","na*","3300","1200 to 1300","Jun-2019"
"24097","SIGLAP V","FIRST STREET","15","Non-landed Properties","2","2400","800 to 900","Jun-2019"
"24098","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","7200","2400 to 2500","Jun-2019"
"24099","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","4","6000","2500 to 2600","Jun-2019"
"24100","PARC SEABREEZE","JOO CHIAT ROAD","15","Non-landed Properties","3","4000","1200 to 1300","Jun-2019"
"24101","UNITED MANSION","EAST COAST ROAD","15","Non-landed Properties","3","2100","1000 to 1100","Jun-2019"
"24102","UNITED MANSION","EAST COAST ROAD","15","Non-landed Properties","3","2100","1000 to 1100","Jun-2019"
"24103","MARTIA 8","MARTIA ROAD","15","Non-landed Properties","3","3500","1200 to 1300","Jun-2019"
"24104","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2500","500 to 600","Jun-2019"
"24105","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2300","800 to 900","Jun-2019"
"24106","MIAPLACE","ARTHUR ROAD","15","Non-landed Properties","3","3550","1300 to 1400","Jun-2019"
"24107","OCEAN PARK","EAST COAST ROAD","15","Non-landed Properties","na*","3200","1100 to 1200","Jun-2019"
"24108","D' MARINE","JOO CHIAT ROAD","15","Non-landed Properties","3","2950","900 to 1000","Jun-2019"
"24109","SUITES @ GUILLEMARD","LIM AH WOO ROAD","15","Non-landed Properties","1","1850","300 to 400","Jun-2019"
"24110","THE ODEON KATONG","EAST COAST ROAD","15","Non-landed Properties","na*","2000","500 to 600","Jun-2019"
"24111","MARINE MEADOWS","MARINE PARADE","15","Non-landed Properties","na*","2900","1400 to 1500","Jun-2019"
"24112","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","2","4200","1100 to 1200","Jun-2019"
"24113","91 MARSHALL","MARSHALL ROAD","15","Non-landed Properties","2","2500","500 to 600","Jun-2019"
"24114","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","2","4200","1300 to 1400","Jun-2019"
"24115","IMPERIAL HEIGHTS","IPOH LANE","15","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"24116","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","1","2150","600 to 700","Jun-2019"
"24117","THE RED HOUSE","EAST COAST ROAD","15","Non-landed Properties","3","3000","1100 to 1200","Jun-2019"
"24118","11 AMBER ROAD","AMBER ROAD","15","Non-landed Properties","2","3200","900 to 1000","Jun-2019"
"24119","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3300","1000 to 1100","Jun-2019"
"24120","COASTARINA","EAST COAST ROAD","15","Non-landed Properties","3","2400","700 to 800","Jun-2019"
"24121","TIERRA VUE","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3800","1200 to 1300","Jun-2019"
"24122","THE COTZ","TELOK KURAU ROAD","15","Non-landed Properties","2","2450","1000 to 1100","Jun-2019"
"24123","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","na*","2600","1100 to 1200","Jun-2019"
"24124","THE SERENNIA","PULASAN ROAD","15","Non-landed Properties","2","2800","1000 to 1100","Jun-2019"
"24125","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","3300","1000 to 1100","Jun-2019"
"24126","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","2200","900 to 1000","Jun-2019"
"24127","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","4","4800","1500 to 1600","Jun-2019"
"24128","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3750","1300 to 1400","Jun-2019"
"24129","SANDALWOOD","TEMBELING ROAD","15","Non-landed Properties","1","3000","600 to 700","Jun-2019"
"24130","CHNG MANSIONS","ARTHUR ROAD","15","Non-landed Properties","3","3100","1700 to 1800","Jun-2019"
"24131","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","3","4000","1300 to 1400","Jun-2019"
"24132","SUITES@ KATONG","TANJONG KATONG ROAD","15","Non-landed Properties","1","1800","300 to 400","Jun-2019"
"24133","GOLD PALM MANSIONS","LORONG K TELOK KURAU","15","Non-landed Properties","3","2925","1000 to 1100","Jun-2019"
"24134","JC RESIDENCE","JOO CHIAT LANE","15","Non-landed Properties","2","3200","800 to 900","Jun-2019"
"24135","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3800","1000 to 1100","Jun-2019"
"24136","RITZ REGENCY","IPOH LANE","15","Non-landed Properties","3","2900","1200 to 1300","Jun-2019"
"24137","NON-LANDED HOUSING DEVELOPMENT","RAMBUTAN ROAD","15","Non-landed Properties","na*","1650","900 to 1000","Jun-2019"
"24138","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","5400","1500 to 1600","Jun-2019"
"24139","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","4100","1100 to 1200","Jun-2019"
"24140","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","15","Non-landed Properties","1","1700","600 to 700","Jun-2019"
"24141","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1450","800 to 900","Jun-2019"
"24142","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1400","800 to 900","Jun-2019"
"24143","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","2","2100","700 to 800","Jun-2019"
"24144","ROSELANE COURT","ROSE LANE","15","Non-landed Properties","na*","2650","1000 to 1100","Jun-2019"
"24145","HAIG COURT","HAIG ROAD","15","Non-landed Properties","3","3850","1300 to 1400","Jun-2019"
"24146","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","2","2800","800 to 900","Jun-2019"
"24147","LAGOON VIEW","MARINE PARADE ROAD","15","Non-landed Properties","na*","2200","1400 to 1500","Jun-2019"
"24148","D'SAVILLE","JALAN TENGGIRI","15","Non-landed Properties","3","3000","1000 to 1100","Jun-2019"
"24149","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1450","800 to 900","Jun-2019"
"24150","FERNWOOD TOWERS","FERNWOOD TERRACE","15","Non-landed Properties","3","2200","1100 to 1200","Jun-2019"
"24151","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","4300","1700 to 1800","Jun-2019"
"24152","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1400","800 to 900","Jun-2019"
"24153","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1650","1000 to 1100","Jun-2019"
"24154","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1650","1000 to 1100","Jun-2019"
"24155","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1450","800 to 900","Jun-2019"
"24156","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1400","800 to 900","Jun-2019"
"24157","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","na*","1450","800 to 900","Jun-2019"
"24158","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","2700","900 to 1000","Jun-2019"
"24159","SEVENTY SAINT PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3200","900 to 1000","Jun-2019"
"24160","MODA","EAST COAST ROAD","15","Non-landed Properties","2","3200","900 to 1000","Jun-2019"
"24161","THE ESTA","AMBER GARDENS","15","Non-landed Properties","3","4500","1300 to 1400","Jun-2019"
"24162","ARTHUR 118","ARTHUR ROAD","15","Non-landed Properties","2","2800","800 to 900","Jun-2019"
"24163","IMPERIAL HEIGHTS","IPOH LANE","15","Non-landed Properties","2","2100","500 to 600","Jun-2019"
"24164","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","na*","3600","1300 to 1400","Jun-2019"
"24165","8M RESIDENCES","MARGATE ROAD","15","Non-landed Properties","3","3000","800 to 900","Jun-2019"
"24166","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","na*","3200","1400 to 1500","Jun-2019"
"24167","EAST GROVE","EAST COAST ROAD","15","Non-landed Properties","3","2250","900 to 1000","Jun-2019"
"24168","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","na*","2300","1100 to 1200","Jun-2019"
"24169","SUITES@ KATONG","TANJONG KATONG ROAD","15","Non-landed Properties","1","1800","300 to 400","Jun-2019"
"24170","FORT GARDENS","FORT ROAD","15","Non-landed Properties","na*","2300","800 to 900","Jun-2019"
"24171","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3200","1300 to 1400","Jun-2019"
