"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"243","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","3","6100","1200 to 1300","Jun-2022"
"244","CITY REGENCY","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","3200","800 to 900","Jun-2022"
"245","THE CALLISTA","MAR THOMA ROAD","12","Non-landed Properties","2","3000","800 to 900","Jun-2022"
"246","DE PARADISO","MARTABAN ROAD","12","Non-landed Properties","2","3100","1100 to 1200","Jun-2022"
"247","THE CENTRIO","IRRAWADDY ROAD","12","Non-landed Properties","2","4000","900 to 1000","Jun-2022"
"248","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2800","600 to 700","Jun-2022"
"249","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","3500","800 to 900","Jun-2022"
"250","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2600","700 to 800","Jun-2022"
"251","PAPILLON","JALAN RAMA RAMA","12","Non-landed Properties","2","2700","900 to 1000","Jun-2022"
"252","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","1","2550","600 to 700","Jun-2022"
"253","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","3100","500 to 600","Jun-2022"
"254","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","1","2900","400 to 500","Jun-2022"
"255","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1850","300 to 400","Jun-2022"
"256","JUI RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","2600","400 to 500","Jun-2022"
"257","RAJAH TOWERS","JALAN RAJAH","12","Non-landed Properties","3","3200","2000 to 2100","Jun-2022"
"258","REGAL COURT","KIM KEAT ROAD","12","Non-landed Properties","2","2600","900 to 1000","Jun-2022"
"259","BALESTIER POINT","BALESTIER ROAD","12","Non-landed Properties","3","3700","1100 to 1200","Jun-2022"
"260","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2100","400 to 500","Jun-2022"
"261","SUITES @ TOPAZ","TOPAZ ROAD","12","Non-landed Properties","2","4800","1400 to 1500","Jun-2022"
"262","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","3100","800 to 900","Jun-2022"
"263","DE ROYALE","JALAN RAMA RAMA","12","Non-landed Properties","4","5500",">3000","Jun-2022"
"264","PINNACLE 16","SHAN ROAD","12","Non-landed Properties","1","2750","500 to 600","Jun-2022"
"265","GAIA","JALAN DUSUN","12","Non-landed Properties","3","3100","900 to 1000","Jun-2022"
"266","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","2500","300 to 400","Jun-2022"
"267","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","2","3800","900 to 1000","May-2022"
"268","MOONSTONE VIEW","MOONSTONE LANE","12","Non-landed Properties","2","3000","800 to 900","May-2022"
"269","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","NA","2700","900 to 1000","May-2022"
"270","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1900","400 to 500","May-2022"
"271","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","3","3500","900 to 1000","May-2022"
"272","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","1","3800","600 to 700","May-2022"
"273","BALESTIER POINT","BALESTIER ROAD","12","Non-landed Properties","2","2500","1100 to 1200","May-2022"
"274","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","3300","500 to 600","May-2022"
"275","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","1700","400 to 500","May-2022"
"276","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2900","800 to 900","May-2022"
"277","NADIA MANSIONS","AH HOOD ROAD","12","Non-landed Properties","4","3900","2200 to 2300","May-2022"
"278","THE MARQUE @ IRRAWADDY","SHAN ROAD","12","Non-landed Properties","3","3300","900 to 1000","May-2022"
"279","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","2200","500 to 600","May-2022"
"280","CITY REGENCY","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1940","400 to 500","May-2022"
"281","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","2","3100","800 to 900","May-2022"
"282","NOVA 48","PROME ROAD","12","Non-landed Properties","1","2650","600 to 700","May-2022"
"283","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","3","3400","1200 to 1300","May-2022"
"284","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","3600","800 to 900","May-2022"
"285","NOVA 88","BHAMO ROAD","12","Non-landed Properties","1","2250","700 to 800","May-2022"
"286","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"287","VIIO @ BALESTIER","BALESTIER ROAD","12","Non-landed Properties","2","3200","800 to 900","May-2022"
"288","EASTPAC BUILDING","BALESTIER ROAD","12","Non-landed Properties","NA","3000","1300 to 1400","May-2022"
"289","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","3000","600 to 700","May-2022"
"290","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2300","500 to 600","May-2022"
"291","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","3","3500","1000 to 1100","May-2022"
"292","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","2","3300","800 to 900","May-2022"
"293","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","2950","400 to 500","May-2022"
"294","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","3600","1100 to 1200","May-2022"
"295","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2950","800 to 900","May-2022"
"296","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","NA","3400","1200 to 1300","May-2022"
"297","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3500","1000 to 1100","May-2022"
"298","ROCCA BALESTIER","BALESTIER ROAD","12","Non-landed Properties","3","2700","900 to 1000","May-2022"
"299","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2200","400 to 500","May-2022"
"300","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2850","600 to 700","May-2022"
"301","ST MICHAEL'S CONDOMINIUM","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","3100","900 to 1000","May-2022"
"302","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","5200","1200 to 1300","May-2022"
"303","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","2","2350","800 to 900","May-2022"
"304","THE ABERDEEN","JALAN TAMAN","12","Non-landed Properties","2","3150","1100 to 1200","May-2022"
"305","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","5300","1400 to 1500","May-2022"
"306","MOONSTONE VIEW","MOONSTONE LANE","12","Non-landed Properties","2","2750","800 to 900","May-2022"
"307","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","2800","900 to 1000","May-2022"
"308","VIIO @ BALESTIER","BALESTIER ROAD","12","Non-landed Properties","2","2900","500 to 600","May-2022"
"309","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","3200","600 to 700","May-2022"
"310","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","2","3250","800 to 900","May-2022"
"311","JUI RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","3","4500","800 to 900","May-2022"
"312","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","3500","600 to 700","May-2022"
"313","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2650","600 to 700","May-2022"
"314","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","2","3700","900 to 1000","May-2022"
"315","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2400","500 to 600","May-2022"
"316","BELMONDO VIEW","PEGU ROAD","12","Non-landed Properties","3","3500","1200 to 1300","May-2022"
"317","EURO-ASIA APARTMENTS","SERANGOON ROAD","12","Non-landed Properties","NA","2750","1200 to 1300","May-2022"
"318","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3800","800 to 900","May-2022"
"319","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","1","2500","500 to 600","May-2022"
"320","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2200","400 to 500","May-2022"
"321","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","4","6400","1800 to 1900","May-2022"
"322","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2300","400 to 500","May-2022"
"323","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2500","400 to 500","May-2022"
"324","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","4000","1100 to 1200","May-2022"
"325","SUMMER GREEN","BOON TECK ROAD","12","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"326","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3700","1100 to 1200","May-2022"
"327","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2900","500 to 600","May-2022"
"328","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","2900","600 to 700","May-2022"
"329","AVA TOWERS","AVA ROAD","12","Non-landed Properties","3","3000","1200 to 1300","May-2022"
"330","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2600","400 to 500","May-2022"
"331","THE RICHMOND","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3800","1200 to 1300","May-2022"
"332","BALESTIER REGENCY","JALAN AMPAS","12","Non-landed Properties","3","3200","1400 to 1500","May-2022"
"333","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"334","ST MICHAEL'S PLACE","JALAN TAMAN","12","Non-landed Properties","3","3500","1200 to 1300","May-2022"
"335","PINNACLE 16","SHAN ROAD","12","Non-landed Properties","1","2600","500 to 600","May-2022"
"336","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","5200","1000 to 1100","May-2022"
"337","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","2","2000","1000 to 1100","May-2022"
"338","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","3548","600 to 700","May-2022"
"339","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2800","500 to 600","May-2022"
"340","NOVA 48","PROME ROAD","12","Non-landed Properties","3","3850","1000 to 1100","May-2022"
"341","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","2400","400 to 500","May-2022"
"342","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2600","800 to 900","May-2022"
"343","NOVA 88","BHAMO ROAD","12","Non-landed Properties","NA","2800","500 to 600","May-2022"
"344","THE VERVE","JALAN RAJAH","12","Non-landed Properties","1","2700","400 to 500","May-2022"
"345","RITZ MANSIONS","BALESTIER ROAD","12","Non-landed Properties","3","3250","1500 to 1600","May-2022"
"346","VIIO @ BALESTIER","BALESTIER ROAD","12","Non-landed Properties","2","3500","800 to 900","May-2022"
"347","NEEM TREE","JALAN KEMAMAN","12","Non-landed Properties","1","3000","400 to 500","May-2022"
"348","BOON TECK LODGE","BOON TECK ROAD","12","Non-landed Properties","NA","3300","1200 to 1300","May-2022"
"349","BOON TECK LODGE","BOON TECK ROAD","12","Non-landed Properties","NA","3300","1600 to 1700","May-2022"
"350","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"351","RIO GARDENS","JALAN TAMAN","12","Non-landed Properties","3","3250","1100 to 1200","May-2022"
"352","IRESIDENCES","IRRAWADDY ROAD","12","Non-landed Properties","2","3400","1000 to 1100","May-2022"
"353","RITZ MANSIONS","BALESTIER ROAD","12","Non-landed Properties","3","3600","1500 to 1600","May-2022"
"354","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2200","500 to 600","May-2022"
"355","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","4","7200","1700 to 1800","May-2022"
"356","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2200","400 to 500","May-2022"
"357","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","4850","1100 to 1200","May-2022"
"358","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1900","400 to 500","May-2022"
"359","TOPAZ MANSIONS","TOPAZ ROAD","12","Non-landed Properties","2","3500","1000 to 1100","May-2022"
"360","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","1","2800","400 to 500","May-2022"
"361","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","3800","600 to 700","May-2022"
"362","GAIA","JALAN DUSUN","12","Non-landed Properties","3","3500","1000 to 1100","May-2022"
"363","DE ROYALE","JALAN RAMA RAMA","12","Non-landed Properties","3","5000","1200 to 1300","May-2022"
"364","THE MORNINGTON","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"365","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2800","700 to 800","May-2022"
"366","KINGSLEY MANSIONS","BOON TECK ROAD","12","Non-landed Properties","3","2350","1300 to 1400","May-2022"
"367","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2900","500 to 600","May-2022"
"368","THE BELLEFORTE","AH HOOD ROAD","12","Non-landed Properties","2","3500","1000 to 1100","May-2022"
"369","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","NA","1800","300 to 400","May-2022"
"370","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2900","1000 to 1100","May-2022"
"371","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2800","600 to 700","May-2022"
"372","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","3","4600","1600 to 1700","May-2022"
"373","LEONG HIN BUILDING","BALESTIER ROAD","12","Non-landed Properties","NA","2600","1200 to 1300","May-2022"
"374","GALLERY FIFTEEN","JALAN DUSUN","12","Non-landed Properties","3","4300","1400 to 1500","May-2022"
"375","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","3288","600 to 700","May-2022"
"376","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","4900","1400 to 1500","May-2022"
"377","M66","MOONSTONE LANE","12","Non-landed Properties","2","2600","600 to 700","May-2022"
"378","SHAW PLAZA - TWIN HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","3","3800","1400 to 1500","May-2022"
"379","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","12","Non-landed Properties","NA","1800","800 to 900","May-2022"
"380","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","1","2400","600 to 700","May-2022"
"381","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2500","500 to 600","May-2022"
"382","NEEM TREE","JALAN KEMAMAN","12","Non-landed Properties","1","2850","500 to 600","May-2022"
"383","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2350","500 to 600","May-2022"
"384","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2250","400 to 500","May-2022"
"385","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2300","700 to 800","May-2022"
"386","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","3400","500 to 600","May-2022"
"387","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","3","5000","1500 to 1600","May-2022"
"388","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","3","4250","1300 to 1400","May-2022"
"389","THE ELYSIA","MAR THOMA ROAD","12","Non-landed Properties","2","2400","800 to 900","May-2022"
"390","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","5100","900 to 1000","May-2022"
"391","VIIO @ BALESTIER","BALESTIER ROAD","12","Non-landed Properties","3","3300","1000 to 1100","May-2022"
"392","NOVA 48","PROME ROAD","12","Non-landed Properties","3","4500","1000 to 1100","May-2022"
"393","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","1","2300","500 to 600","May-2022"
"394","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","4300","1000 to 1100","May-2022"
"395","SUMMER GREEN","BOON TECK ROAD","12","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"396","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","2","3400","900 to 1000","May-2022"
"397","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","2300","300 to 400","May-2022"
"398","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","2350","500 to 600","May-2022"
"399","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","2000","300 to 400","May-2022"
"400","AVA TOWERS","AVA ROAD","12","Non-landed Properties","3","3300","1200 to 1300","May-2022"
"401","M66","MOONSTONE LANE","12","Non-landed Properties","2","1900","1000 to 1100","May-2022"
"402","NON-LANDED HOUSING DEVELOPMENT","LAVENDER STREET","12","Non-landed Properties","NA","6000","2400 to 2500","May-2022"
"403","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","2","3350","900 to 1000","May-2022"
"404","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","3550","600 to 700","May-2022"
"405","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2700","800 to 900","May-2022"
"406","THE TIER","PEGU ROAD","12","Non-landed Properties","2","2500","500 to 600","May-2022"
"407","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","1","2350","400 to 500","May-2022"
"408","CITY REGENCY","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","3500","800 to 900","May-2022"
"409","PAPILLON","JALAN RAMA RAMA","12","Non-landed Properties","2","2650","900 to 1000","May-2022"
"410","ROCCA BALESTIER","BALESTIER ROAD","12","Non-landed Properties","3","2700","900 to 1000","May-2022"
"411","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2850","400 to 500","May-2022"
"412","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","2","3400","800 to 900","May-2022"
"413","ST MICHAEL'S CONDOMINIUM","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3500","1300 to 1400","May-2022"
"414","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","3000","600 to 700","May-2022"
"415","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","NA","1780","300 to 400","May-2022"
"416","IRESIDENCES","IRRAWADDY ROAD","12","Non-landed Properties","2","3500","1000 to 1100","May-2022"
"417","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2000","500 to 600","May-2022"
"418","THE VERVE","JALAN RAJAH","12","Non-landed Properties","1","3350","1000 to 1100","May-2022"
"419","JUI RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","3","4800","900 to 1000","May-2022"
"420","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2750","800 to 900","May-2022"
"421","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","4","5300","1200 to 1300","May-2022"
"422","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","1","3300","400 to 500","May-2022"
"423","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","2","2900","800 to 900","May-2022"
"424","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2300","400 to 500","May-2022"
"425","ECOVILLE","MARTABAN ROAD","12","Non-landed Properties","3","4200","1100 to 1200","May-2022"
"426","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2300","400 to 500","May-2022"
"427","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","2","3400","800 to 900","May-2022"
"428","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2950","1000 to 1100","May-2022"
"429","REGAL COURT","KIM KEAT ROAD","12","Non-landed Properties","3","2800","1100 to 1200","May-2022"
"430","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2450","400 to 500","May-2022"
"431","D'MIRA","BOON TECK ROAD","12","Non-landed Properties","3","3800","1200 to 1300","May-2022"
"432","TOPAZ MANSIONS","TOPAZ ROAD","12","Non-landed Properties","2","3100","1000 to 1100","May-2022"
"433","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","2","3800","900 to 1000","May-2022"
