"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"17036","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Jun-2019"
"17037","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17038","REZI 3TWO","LORONG 32 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17039","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","500 to 600","Jun-2019"
"17040","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","3","5900","1300 to 1400","Jun-2019"
"17041","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2700","900 to 1000","Jun-2019"
"17042","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","3700","1000 to 1100","Jun-2019"
"17043","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17044","FUYUEN COURT","LORONG 35 GEYLANG","14","Non-landed Properties","3","2200","1100 to 1200","Jun-2019"
"17045","GRANDLINK SQUARE","GUILLEMARD ROAD","14","Non-landed Properties","3","2600","1000 to 1100","Jun-2019"
"17046","LA FLEUR","LORONG 26 GEYLANG","14","Non-landed Properties","1","1680","400 to 500","Jun-2019"
"17047","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17048","ASTON LODGE","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2000","800 to 900","Jun-2019"
"17049","GUILLEMARD APARTMENTS","LORONG 26 GEYLANG","14","Non-landed Properties","na*","2900","1300 to 1400","Jun-2019"
"17050","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","2","2000","600 to 700","Jun-2019"
"17051","TREASURES@G6","LORONG 6 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17052","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","2","1900","500 to 600","Jun-2019"
"17053","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3200","1200 to 1300","Jun-2019"
"17054","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","2","2000","500 to 600","Jun-2019"
"17055","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Jun-2019"
"17056","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2400","600 to 700","Jun-2019"
"17057","NON-LANDED HOUSING DEVELOPMENT","LORONG 25A GEYLANG","14","Non-landed Properties","na*","2800","1000 to 1100","Jun-2019"
"17058","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","2","3050","900 to 1000","Jun-2019"
"17059","KEMBANGAN SUITES","JALAN MASJID","14","Non-landed Properties","1","2050","500 to 600","Jun-2019"
"17060","LE REVE","KAMPONG EUNOS","14","Non-landed Properties","2","3000","800 to 900","Jun-2019"
"17061","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3400","1100 to 1200","Jun-2019"
"17062","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2700","600 to 700","Jun-2019"
"17063","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","3920","1000 to 1100","Jun-2019"
"17064","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","3","4400","1200 to 1300","Jun-2019"
"17065","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3400","1100 to 1200","Jun-2019"
"17066","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","2","2700","700 to 800","Jun-2019"
"17067","THE CENTREN","LORONG 27 GEYLANG","14","Non-landed Properties","2","1500","600 to 700","Jun-2019"
"17068","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2300","800 to 900","Jun-2019"
"17069","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","2150","400 to 500","Jun-2019"
"17070","SUITES @ EUNOS","JALAN YASIN","14","Non-landed Properties","2","2400","700 to 800","Jun-2019"
"17071","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2700","1000 to 1100","Jun-2019"
"17072","THE LENOX","CHANGI ROAD","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17073","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jun-2019"
"17074","D'OASIA","LORONG MELAYU","14","Non-landed Properties","1","2100","500 to 600","Jun-2019"
"17075","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1850","500 to 600","Jun-2019"
"17076","SIMS RESIDENCES","LORONG 39 GEYLANG","14","Non-landed Properties","2","2800","1100 to 1200","Jun-2019"
"17077","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17078","STUDIO8","JALAN AYER","14","Non-landed Properties","2","2500","700 to 800","Jun-2019"
"17079","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","1","2250","600 to 700","Jun-2019"
"17080","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","1","2700","600 to 700","Jun-2019"
"17081","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","1900","700 to 800","Jun-2019"
"17082","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","1","2400","600 to 700","Jun-2019"
"17083","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","500 to 600","Jun-2019"
"17084","CENTRA HEIGHTS","SIMS AVENUE","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17085","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","2300","800 to 900","Jun-2019"
"17086","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","3","2800","1000 to 1100","Jun-2019"
"17087","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3400","600 to 700","Jun-2019"
"17088","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Jun-2019"
"17089","NON-LANDED HOUSING DEVELOPMENT","LORONG 15 GEYLANG","14","Non-landed Properties","na*","1800","700 to 800","Jun-2019"
"17090","ESTA RUBY","GUILLEMARD ROAD","14","Non-landed Properties","2","3100","900 to 1000","Jun-2019"
"17091","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","2150","700 to 800","Jun-2019"
"17092","LA BRISA","LORONG 28 GEYLANG","14","Non-landed Properties","2","2300","500 to 600","Jun-2019"
"17093","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2200","800 to 900","Jun-2019"
"17094","CENTRAL IMPERIAL","LORONG 14 GEYLANG","14","Non-landed Properties","2","2500","500 to 600","Jun-2019"
"17095","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3600","1200 to 1300","Jun-2019"
"17096","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","4","3800","1300 to 1400","Jun-2019"
"17097","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2400","500 to 600","Jun-2019"
"17098","DENG FU VILLE","KAMPONG EUNOS","14","Non-landed Properties","3","2800","1000 to 1100","Jun-2019"
"17099","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17100","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17101","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2600","1000 to 1100","Jun-2019"
"17102","KINGSTON TERRACE","JALAN MASJID","14","Non-landed Properties","2","1850","900 to 1000","Jun-2019"
"17103","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3700","1300 to 1400","Jun-2019"
"17104","CANNE LODGE","LORONG 3 GEYLANG","14","Non-landed Properties","3","2950","1400 to 1500","Jun-2019"
"17105","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2450","900 to 1000","Jun-2019"
"17106","CENTRA SUITES","LORONG 25A GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17107","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2200","700 to 800","Jun-2019"
"17108","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2600","900 to 1000","Jun-2019"
"17109","D'GALLERY","JALAN MASJID","14","Non-landed Properties","3","3100","900 to 1000","Jun-2019"
"17110","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17111","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2900","600 to 700","Jun-2019"
"17112","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","4100","1300 to 1400","Jun-2019"
"17113","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2400","600 to 700","Jun-2019"
"17114","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3100","1000 to 1100","Jun-2019"
"17115","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","4200","900 to 1000","Jun-2019"
"17116","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1550","400 to 500","Jun-2019"
"17117","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3280","600 to 700","Jun-2019"
"17118","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","2","3100","1000 to 1100","Jun-2019"
"17119","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2700","1100 to 1200","Jun-2019"
"17120","CASA EMERALD","LORONG 32 GEYLANG","14","Non-landed Properties","3","2600","1000 to 1100","Jun-2019"
"17121","THE EBONY","LORONG MARICAN","14","Non-landed Properties","1","1750","300 to 400","Jun-2019"
"17122","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jun-2019"
"17123","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17124","EUNOS PARK","KAMPONG EUNOS","14","Non-landed Properties","3","2700","1300 to 1400","Jun-2019"
"17125","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Jun-2019"
"17126","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","4200","1000 to 1100","Jun-2019"
"17127","# 1 LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17128","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","2","2650","700 to 800","Jun-2019"
"17129","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2600","600 to 700","Jun-2019"
"17130","LEVENUE","LENGKONG EMPAT","14","Non-landed Properties","2","2400","1000 to 1100","Jun-2019"
"17131","MILLAGE","CHANGI ROAD","14","Non-landed Properties","2","1800","500 to 600","Jun-2019"
"17132","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","2","2400","800 to 900","Jun-2019"
"17133","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Jun-2019"
"17134","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2100","400 to 500","Jun-2019"
"17135","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17136","TREASURES@G6","LORONG 6 GEYLANG","14","Non-landed Properties","1","1730","400 to 500","Jun-2019"
"17137","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","1","2300","600 to 700","Jun-2019"
"17138","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1500","400 to 500","Jun-2019"
"17139","SUITES@CHANGI","CHANGI ROAD","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17140","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","2","2600","800 to 900","Jun-2019"
"17141","CRYSTAL LODGE","LORONG 16 GEYLANG","14","Non-landed Properties","3","2800","1100 to 1200","Jun-2019"
"17142","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4400","1100 to 1200","Jun-2019"
"17143","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3900","1100 to 1200","Jun-2019"
"17144","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","3","2150","1200 to 1300","Jun-2019"
"17145","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3200","1300 to 1400","Jun-2019"
"17146","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2000","700 to 800","Jun-2019"
"17147","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1900","300 to 400","Jun-2019"
"17148","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1950","500 to 600","Jun-2019"
"17149","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","1","2960","600 to 700","Jun-2019"
"17150","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1850","300 to 400","Jun-2019"
"17151","GRANDVIEW SUITES","LORONG 22 GEYLANG","14","Non-landed Properties","1","1900","600 to 700","Jun-2019"
"17152","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2600","1000 to 1100","Jun-2019"
"17153","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","1600","400 to 500","Jun-2019"
"17154","CITY PLAZA","GEYLANG ROAD","14","Non-landed Properties","2","2500","800 to 900","Jun-2019"
"17155","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17156","TACPLAS HOUSE","LORONG 23 GEYLANG","14","Non-landed Properties","na*","2300","1000 to 1100","Jun-2019"
"17157","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","1","2000","700 to 800","Jun-2019"
"17158","PALM LODGE","LORONG 37 GEYLANG","14","Non-landed Properties","na*","2200","1400 to 1500","Jun-2019"
"17159","KEMBANGAN SUITES","JALAN MASJID","14","Non-landed Properties","2","2200","500 to 600","Jun-2019"
"17160","CENTRA STUDIOS","LORONG 25 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17161","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2600","1100 to 1200","Jun-2019"
"17162","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","3","3600","1300 to 1400","Jun-2019"
"17163","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","3","3500","1300 to 1400","Jun-2019"
"17164","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2300","900 to 1000","Jun-2019"
"17165","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","500 to 600","Jun-2019"
"17166","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3500","1300 to 1400","Jun-2019"
"17167","TREASURES@G6","LORONG 6 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17168","CENTRA HEIGHTS","SIMS AVENUE","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17169","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1900","500 to 600","Jun-2019"
"17170","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","2700","1100 to 1200","Jun-2019"
"17171","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","3200","800 to 900","Jun-2019"
"17172","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","4","4388","2400 to 2500","Jun-2019"
"17173","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2500","400 to 500","Jun-2019"
"17174","NON-LANDED HOUSING DEVELOPMENT","LORONG 32 GEYLANG","14","Non-landed Properties","na*","2350","900 to 1000","Jun-2019"
"17175","MELOSA","LORONG 28 GEYLANG","14","Non-landed Properties","1","2000","500 to 600","Jun-2019"
"17176","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2500","600 to 700","Jun-2019"
"17177","SUITES @ SIMS","SIMS AVENUE","14","Non-landed Properties","1","1900","300 to 400","Jun-2019"
"17178","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","2","3300","1000 to 1100","Jun-2019"
"17179","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","2","2700","1000 to 1100","Jun-2019"
"17180","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","500 to 600","Jun-2019"
"17181","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2200","400 to 500","Jun-2019"
"17182","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","3","3700","1500 to 1600","Jun-2019"
"17183","# 1 LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Jun-2019"
"17184","NON-LANDED HOUSING DEVELOPMENT","LORONG 1 GEYLANG","14","Non-landed Properties","na*","6400","1300 to 1400","Jun-2019"
"17185","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2500","700 to 800","Jun-2019"
"17186","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jun-2019"
"17187","EUNOS PARK","KAMPONG EUNOS","14","Non-landed Properties","3","3100","1400 to 1500","Jun-2019"
"17188","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2700","1000 to 1100","Jun-2019"
"17189","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2300","400 to 500","Jun-2019"
"17190","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","2","2150","800 to 900","Jun-2019"
"17191","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","3100","1100 to 1200","Jun-2019"
"17192","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1950","500 to 600","Jun-2019"
"17193","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2700","900 to 1000","Jun-2019"
"17194","MELOSA","LORONG 28 GEYLANG","14","Non-landed Properties","2","1800","500 to 600","Jun-2019"
"17195","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3050","600 to 700","Jun-2019"
"17196","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3400","1200 to 1300","Jun-2019"
"17197","CITY PLAZA","GEYLANG ROAD","14","Non-landed Properties","2","1000","800 to 900","Jun-2019"
"17198","WINDY HEIGHTS","JALAN DAUD","14","Non-landed Properties","4","4000","2200 to 2300","Jun-2019"
"17199","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2680","800 to 900","Jun-2019"
"17200","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17201","NON-LANDED HOUSING DEVELOPMENT","LORONG 23 GEYLANG","14","Non-landed Properties","na*","1600","1400 to 1500","Jun-2019"
"17202","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2300","400 to 500","Jun-2019"
"17203","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1900","500 to 600","Jun-2019"
"17204","ESCADA VIEW","LENGKONG EMPAT","14","Non-landed Properties","3","2350","1000 to 1100","Jun-2019"
"17205","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1600","400 to 500","Jun-2019"
"17206","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","na*","1900","1200 to 1300","Jun-2019"
"17207","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Jun-2019"
"17208","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","1650","400 to 500","Jun-2019"
"17209","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3000","700 to 800","Jun-2019"
"17210","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2600","900 to 1000","Jun-2019"
"17211","# 1 SUITES","LORONG 20 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17212","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","4700","2200 to 2300","Jun-2019"
"17213","CENTRA HEIGHTS","SIMS AVENUE","14","Non-landed Properties","1","2000","400 to 500","Jun-2019"
"17214","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2500","800 to 900","Jun-2019"
"17215","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","500 to 600","Jun-2019"
"17216","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","4","3300","900 to 1000","Jun-2019"
"17217","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","3750","800 to 900","Jun-2019"
"17218","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","2","2000","400 to 500","Jun-2019"
"17219","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2800","1000 to 1100","Jun-2019"
"17220","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2050","400 to 500","Jun-2019"
"17221","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17222","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17223","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2650","1100 to 1200","Jun-2019"
"17224","# 1 LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","3","3300","1200 to 1300","Jun-2019"
"17225","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17226","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","2","1500","900 to 1000","Jun-2019"
"17227","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4200","1200 to 1300","Jun-2019"
"17228","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2800","1000 to 1100","Jun-2019"
"17229","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2600","900 to 1000","Jun-2019"
"17230","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","na*","2300","700 to 800","Jun-2019"
"17231","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2900","1100 to 1200","Jun-2019"
"17232","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4600","1100 to 1200","Jun-2019"
"17233","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","2300","800 to 900","Jun-2019"
"17234","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","3300","800 to 900","Jun-2019"
"17235","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","2650","1400 to 1500","Jun-2019"
"17236","PALM LODGE","LORONG 37 GEYLANG","14","Non-landed Properties","na*","3100","1400 to 1500","Jun-2019"
"17237","ADVANCE APARTMENTS","LORONG 25A GEYLANG","14","Non-landed Properties","na*","3700","1500 to 1600","Jun-2019"
"17238","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","2","2000","400 to 500","Jun-2019"
"17239","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2100","500 to 600","Jun-2019"
"17240","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","2","3200","900 to 1000","Jun-2019"
"17241","SUITES@CHANGI","CHANGI ROAD","14","Non-landed Properties","na*","1700","400 to 500","Jun-2019"
"17242","D'WEAVE","LORONG 39 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17243","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2800","900 to 1000","Jun-2019"
"17244","VIENTO","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17245","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2200","500 to 600","Jun-2019"
"17246","GUILLEMARD SUITES","GUILLEMARD ROAD","14","Non-landed Properties","1","1650","500 to 600","Jun-2019"
"17247","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","800 to 900","Jun-2019"
"17248","SUITES @ SIMS","SIMS AVENUE","14","Non-landed Properties","1","1800","300 to 400","Jun-2019"
"17249","SUITES@CHANGI","CHANGI ROAD","14","Non-landed Properties","1","1300","400 to 500","Jun-2019"
"17250","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","3890","1000 to 1100","Jun-2019"
"17251","CENTRA STUDIOS","LORONG 25 GEYLANG","14","Non-landed Properties","1","1680","300 to 400","Jun-2019"
"17252","CENTRA SUITES","LORONG 25A GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17253","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17254","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17255","VICENTA LODGE","LORONG MARZUKI","14","Non-landed Properties","na*","2400","1100 to 1200","Jun-2019"
"17256","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17257","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Jun-2019"
"17258","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17259","RESIDENCES 88","LORONG MARICAN","14","Non-landed Properties","2","2300","500 to 600","Jun-2019"
"17260","PAVILION SQUARE","GEYLANG ROAD","14","Non-landed Properties","1","1800","300 to 400","Jun-2019"
"17261","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","2400","800 to 900","Jun-2019"
"17262","NESS","LORONG 32 GEYLANG","14","Non-landed Properties","1","1550","300 to 400","Jun-2019"
"17263","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1850","500 to 600","Jun-2019"
"17264","CENTRA STUDIOS","LORONG 25 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jun-2019"
"17265","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","2","4360","1500 to 1600","Jun-2019"
"17266","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1900","500 to 600","Jun-2019"
"17267","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","3800","1000 to 1100","Jun-2019"
"17268","ESTA RUBY","GUILLEMARD ROAD","14","Non-landed Properties","2","2950","900 to 1000","Jun-2019"
"17269","LE CRESCENDO","PAYA LEBAR ROAD","14","Non-landed Properties","2","2300","800 to 900","Jun-2019"
"17270","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2800","1100 to 1200","Jun-2019"
"17271","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jun-2019"
