"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"3206","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2450","700 to 800","Sep-2020"
"3207","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2500","900 to 1000","Sep-2020"
"3208","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3350","1600 to 1700","Sep-2020"
"3209","INTERO","LEICESTER ROAD","13","Non-landed Properties","3","2750","1000 to 1100","Sep-2020"
"3210","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","900 to 1000","Sep-2020"
"3211","D' ALMIRA","SOMMERVILLE ROAD","13","Non-landed Properties","3","4300","1900 to 2000","Sep-2020"
"3212","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3500","1700 to 1800","Sep-2020"
"3213","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2500","700 to 800","Sep-2020"
"3214","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1200 to 1300","Sep-2020"
"3215","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","NA","2600","900 to 1000","Sep-2020"
"3216","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","3","3700","800 to 900","Sep-2020"
"3217","D' ALMIRA","SOMMERVILLE ROAD","13","Non-landed Properties","1","1700","400 to 500","Aug-2020"
"3218","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","1","2050","500 to 600","Aug-2020"
"3219","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2400","500 to 600","Aug-2020"
"3220","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2400","500 to 600","Aug-2020"
"3221","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","3300","900 to 1000","Aug-2020"
"3222","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2400","700 to 800","Aug-2020"
"3223","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3500","1000 to 1100","Aug-2020"
"3224","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3225","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","4","5000","2000 to 2100","Aug-2020"
"3226","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2400","500 to 600","Aug-2020"
"3227","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","2","2500","800 to 900","Aug-2020"
"3228","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Aug-2020"
"3229","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3230","LEICESTER SUITES","LEICESTER ROAD","13","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"3231","D' ALMIRA","SOMMERVILLE ROAD","13","Non-landed Properties","2","2200","900 to 1000","Aug-2020"
"3232","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2800","900 to 1000","Aug-2020"
"3233","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2700","800 to 900","Aug-2020"
"3234","THE ACACIAS","SOMMERVILLE ROAD","13","Non-landed Properties","3","3000","1200 to 1300","Aug-2020"
"3235","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","3200","800 to 900","Aug-2020"
"3236","R MAISON","SOMMERVILLE WALK","13","Non-landed Properties","1","1700","500 to 600","Aug-2020"
"3237","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","600 to 700","Aug-2020"
"3238","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","4","5050","1300 to 1400","Aug-2020"
"3239","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Aug-2020"
"3240","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","NA","1500","700 to 800","Aug-2020"
"3241","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"3242","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2850","700 to 800","Aug-2020"
"3243","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3244","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3245","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3500","1100 to 1200","Aug-2020"
"3246","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3800","1000 to 1100","Aug-2020"
"3247","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3100","1600 to 1700","Aug-2020"
"3248","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3000","1300 to 1400","Aug-2020"
"3249","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","600 to 700","Aug-2020"
"3250","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3100","1700 to 1800","Aug-2020"
"3251","INTERO","LEICESTER ROAD","13","Non-landed Properties","3","3200","1000 to 1100","Aug-2020"
"3252","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2550","700 to 800","Aug-2020"
"3253","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1700","400 to 500","Aug-2020"
"3254","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3255","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Aug-2020"
"3256","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"3257","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3500","900 to 1000","Aug-2020"
"3258","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2000","500 to 600","Aug-2020"
"3259","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","2","2000","800 to 900","Aug-2020"
"3260","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","1000 to 1100","Aug-2020"
"3261","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","600 to 700","Aug-2020"
"3262","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","NA","1900","300 to 400","Aug-2020"
"3263","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2950","900 to 1000","Aug-2020"
"3264","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","NA","2850","900 to 1000","Aug-2020"
"3265","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"3266","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","2900","700 to 800","Aug-2020"
"3267","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","800 to 900","Aug-2020"
"3268","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2300","700 to 800","Aug-2020"
"3269","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2900","1200 to 1300","Aug-2020"
"3270","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","800 to 900","Aug-2020"
"3271","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3272","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","1000 to 1100","Aug-2020"
"3273","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","900 to 1000","Aug-2020"
"3274","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3800","1000 to 1100","Aug-2020"
"3275","INTERO","LEICESTER ROAD","13","Non-landed Properties","3","3300","1000 to 1100","Aug-2020"
"3276","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3277","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2500","700 to 800","Aug-2020"
"3278","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"3279","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3200","1200 to 1300","Aug-2020"
"3280","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1850","400 to 500","Aug-2020"
"3281","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1100 to 1200","Aug-2020"
"3282","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2300","500 to 600","Aug-2020"
"3283","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Aug-2020"
"3284","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2550","700 to 800","Aug-2020"
"3285","PLATINUM EDGE","LEICESTER ROAD","13","Non-landed Properties","2","2350","700 to 800","Aug-2020"
"3286","PLATINUM EDGE","LEICESTER ROAD","13","Non-landed Properties","2","2350","700 to 800","Aug-2020"
"3287","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","2","1950","700 to 800","Aug-2020"
"3288","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","4","3900","1400 to 1500","Aug-2020"
"3289","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","3000","800 to 900","Aug-2020"
"3290","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","3000","800 to 900","Aug-2020"
"3291","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3100","1000 to 1100","Aug-2020"
"3292","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","3","4700","1600 to 1700","Aug-2020"
"3293","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3294","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3000","1100 to 1200","Aug-2020"
"3295","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2500","500 to 600","Aug-2020"
"3296","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","4200","1000 to 1100","Aug-2020"
"3297","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2850","800 to 900","Aug-2020"
"3298","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3400","1200 to 1300","Aug-2020"
"3299","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","NA","1700","300 to 400","Aug-2020"
"3300","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"3301","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","3","2700","900 to 1000","Aug-2020"
"3302","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"3303","WOODSVILLE 28","WOODSVILLE CLOSE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3304","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","2","2900","800 to 900","Aug-2020"
"3305","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"3306","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2400","700 to 800","Aug-2020"
"3307","PLATINUM EDGE","LEICESTER ROAD","13","Non-landed Properties","2","3000","800 to 900","Aug-2020"
"3308","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2400","400 to 500","Aug-2020"
"3309","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","2800","1200 to 1300","Aug-2020"
"3310","E MAISON","BRADDELL ROAD","13","Non-landed Properties","1","2200","600 to 700","Aug-2020"
"3311","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3312","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2700","700 to 800","Aug-2020"
"3313","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3200","1600 to 1700","Aug-2020"
"3314","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3315","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","NA","1900","1500 to 1600","Aug-2020"
"3316","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1200 to 1300","Aug-2020"
"3317","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","4","4500","1500 to 1600","Aug-2020"
"3318","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2000","400 to 500","Aug-2020"
"3319","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2550","800 to 900","Aug-2020"
"3320","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3300","1200 to 1300","Aug-2020"
"3321","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3500","1100 to 1200","Aug-2020"
"3322","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3500","1600 to 1700","Aug-2020"
"3323","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3500","1000 to 1100","Aug-2020"
"3324","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3325","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","1900","400 to 500","Aug-2020"
"3326","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1000 to 1100","Aug-2020"
"3327","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","NA","1900","1500 to 1600","Aug-2020"
"3328","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","NA","1900","1000 to 1100","Aug-2020"
"3329","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"3330","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2500","600 to 700","Aug-2020"
"3331","NON-LANDED HOUSING DEVELOPMENT","WOODLEIGH PARK","13","Non-landed Properties","NA","1835","900 to 1000","Aug-2020"
"3332","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","NA","2500","1000 to 1100","Aug-2020"
"3333","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","4","4350","1300 to 1400","Aug-2020"
"3334","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"3335","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2350","500 to 600","Aug-2020"
"3336","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","NA","2800","800 to 900","Aug-2020"
"3337","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","600 to 700","Aug-2020"
"3338","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","4","4500","1300 to 1400","Aug-2020"
"3339","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3340","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","600 to 700","Aug-2020"
"3341","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3342","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3343","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","1","2100","400 to 500","Aug-2020"
"3344","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3250","1000 to 1100","Aug-2020"
"3345","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3800","1100 to 1200","Aug-2020"
"3346","NON-LANDED HOUSING DEVELOPMENT","WOODLEIGH PARK","13","Non-landed Properties","NA","1785","900 to 1000","Aug-2020"
"3347","LEICESTER SUITES","LEICESTER ROAD","13","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"3348","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2500","900 to 1000","Aug-2020"
"3349","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Aug-2020"
"3350","SENNETT ESTATE","JALAN WANGI","13","Non-landed Properties","NA","2500","1000 to 1100","Aug-2020"
"3351","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","1000 to 1100","Aug-2020"
"3352","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","1","1900","400 to 500","Aug-2020"
"3353","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","NA","2650","900 to 1000","Aug-2020"
"3354","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"3355","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","1000 to 1100","Aug-2020"
"3356","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1000 to 1100","Jul-2020"
"3357","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","1","2100","400 to 500","Jul-2020"
"3358","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3400","1200 to 1300","Jul-2020"
"3359","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2100","500 to 600","Jul-2020"
"3360","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3500","1400 to 1500","Jul-2020"
"3361","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","800 to 900","Jul-2020"
"3362","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3500","1000 to 1100","Jul-2020"
"3363","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2300","500 to 600","Jul-2020"
"3364","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2650","900 to 1000","Jul-2020"
"3365","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2400","500 to 600","Jul-2020"
"3366","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","2","2900","800 to 900","Jul-2020"
"3367","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1700","300 to 400","Jul-2020"
"3368","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1100 to 1200","Jul-2020"
"3369","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","1950","400 to 500","Jul-2020"
"3370","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1900","500 to 600","Jul-2020"
"3371","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1900","400 to 500","Jul-2020"
"3372","R MAISON","SOMMERVILLE WALK","13","Non-landed Properties","2","2800","900 to 1000","Jul-2020"
"3373","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","3","3700","1100 to 1200","Jul-2020"
"3374","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","1100 to 1200","Jul-2020"
"3375","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2100","500 to 600","Jul-2020"
"3376","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","800 to 900","Jul-2020"
"3377","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3900","2000 to 2100","Jul-2020"
"3378","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2900","900 to 1000","Jul-2020"
"3379","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2800","1000 to 1100","Jul-2020"
"3380","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","3","3500","900 to 1000","Jul-2020"
"3381","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3600","1000 to 1100","Jul-2020"
"3382","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2200","400 to 500","Jul-2020"
"3383","E MAISON","BRADDELL ROAD","13","Non-landed Properties","2","2800","900 to 1000","Jul-2020"
"3384","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2900","900 to 1000","Jul-2020"
"3385","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1650","400 to 500","Jul-2020"
"3386","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jul-2020"
"3387","SOMMERVILLE LOFT","SOMMERVILLE WALK","13","Non-landed Properties","3","2900","1200 to 1300","Jul-2020"
"3388","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2400","700 to 800","Jul-2020"
"3389","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","2","1850","700 to 800","Jul-2020"
"3390","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","600 to 700","Jul-2020"
"3391","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","1900","400 to 500","Jul-2020"
"3392","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2500","800 to 900","Jul-2020"
"3393","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","1","2500","400 to 500","Jul-2020"
"3394","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3600","1000 to 1100","Jul-2020"
"3395","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1650","300 to 400","Jul-2020"
"3396","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1200 to 1300","Jul-2020"
"3397","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","900 to 1000","Jul-2020"
"3398","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Jul-2020"
"3399","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jul-2020"
"3400","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1900","500 to 600","Jul-2020"
"3401","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","3","3500","1100 to 1200","Jul-2020"
"3402","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3400","1000 to 1100","Jul-2020"
"3403","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3400","1200 to 1300","Jul-2020"
"3404","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","600 to 700","Jul-2020"
"3405","WOODSVILLE 28","WOODSVILLE CLOSE","13","Non-landed Properties","3","4900","1300 to 1400","Jul-2020"
"3406","HAPPY MANSION","HAPPY AVENUE NORTH","13","Non-landed Properties","3","2100","1300 to 1400","Jul-2020"
"3407","CASA MEYA","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","2500","800 to 900","Jul-2020"
"3408","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","4","4100","2100 to 2200","Jul-2020"
"3409","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","800 to 900","Jul-2020"
"3410","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","2","2800","800 to 900","Jul-2020"
"3411","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Jul-2020"
"3412","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","5200",">3000","Jul-2020"
"3413","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","3000","800 to 900","Jul-2020"
"3414","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2950","900 to 1000","Jul-2020"
"3415","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","900 to 1000","Jul-2020"
"3416","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","3000","700 to 800","Jul-2020"
"3417","THE SCENIC @ BRADDELL","BRADDELL ROAD","13","Non-landed Properties","2","2200","800 to 900","Jul-2020"
"3418","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","4","4800","2100 to 2200","Jul-2020"
"3419","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2300","700 to 800","Jul-2020"
"3420","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2050","500 to 600","Jul-2020"
"3421","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2050","400 to 500","Jul-2020"
"3422","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","3","3500","900 to 1000","Jul-2020"
"3423","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3100","800 to 900","Jul-2020"
"3424","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3800","1000 to 1100","Jul-2020"
"3425","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3300","1100 to 1200","Jul-2020"
"3426","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","1","2250","400 to 500","Jul-2020"
"3427","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3615","800 to 900","Jul-2020"
"3428","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","1000 to 1100","Jul-2020"
"3429","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","1800","500 to 600","Jul-2020"
"3430","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Jul-2020"
"3431","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Jul-2020"
"3432","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","na*","2900","700 to 800","Jul-2020"
"3433","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","4","3300","1500 to 1600","Jul-2020"
"3434","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","2600","500 to 600","Jul-2020"
"3435","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3300","1700 to 1800","Jul-2020"
"3436","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","600 to 700","Jul-2020"
"3437","NON-LANDED HOUSING DEVELOPMENT","WOODLEIGH PARK","13","Non-landed Properties","na*","1785","900 to 1000","Jul-2020"
