"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"4693","FLORAVIEW","ANG MO KIO STREET 66","20","Non-landed Properties","2","1850","700 to 800","Mar-2020"
"4694","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2280","700 to 800","Mar-2020"
"4695","183 LONGHAUS","UPPER THOMSON ROAD","20","Non-landed Properties","2","2800","700 to 800","Mar-2020"
"4696","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","3","2800","1100 to 1200","Mar-2020"
"4697","CENTRO RESIDENCES","ANG MO KIO AVENUE 8","20","Non-landed Properties","2","2800","700 to 800","Mar-2020"
"4698","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","1","3000","1300 to 1400","Mar-2020"
"4699","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","2","3000","900 to 1000","Mar-2020"
"4700","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2700","400 to 500","Mar-2020"
"4701","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2500","700 to 800","Mar-2020"
"4702","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","1","2200","500 to 600","Mar-2020"
"4703","CENTRO RESIDENCES","ANG MO KIO AVENUE 8","20","Non-landed Properties","3","3600","900 to 1000","Mar-2020"
"4704","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","2","2900","1200 to 1300","Mar-2020"
"4705","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2500","600 to 700","Mar-2020"
"4706","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","3","4000","1100 to 1200","Mar-2020"
"4707","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2800","600 to 700","Mar-2020"
"4708","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2300","800 to 900","Mar-2020"
"4709","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2800","700 to 800","Mar-2020"
"4710","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2300","700 to 800","Mar-2020"
"4711","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2500","700 to 800","Mar-2020"
"4712","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","3","2900","1200 to 1300","Mar-2020"
"4713","THOMSON V ONE","SIN MING ROAD","20","Non-landed Properties","2","2100","500 to 600","Mar-2020"
"4714","THOMSON GRAND","SIN MING WALK","20","Non-landed Properties","3","3200","1300 to 1400","Mar-2020"
"4715","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","3","3200","1000 to 1100","Mar-2020"
"4716","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","2","3000","900 to 1000","Mar-2020"
"4717","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","2","3400","2000 to 2100","Mar-2020"
"4718","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","3100","1400 to 1500","Mar-2020"
"4719","RAFFLESIA CONDOMINIUM","BISHAN STREET 21","20","Non-landed Properties","2","2800","900 to 1000","Mar-2020"
"4720","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2800","1400 to 1500","Mar-2020"
"4721","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","3","3900","1100 to 1200","Mar-2020"
"4722","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","3300","800 to 900","Mar-2020"
"4723","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2800","1500 to 1600","Mar-2020"
"4724","COUNTRY ESQUIRE","LORONG PUNTONG","20","Non-landed Properties","3","2300","1200 to 1300","Mar-2020"
"4725","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2600","1700 to 1800","Mar-2020"
"4726","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","4100","1200 to 1300","Mar-2020"
"4727","CENTRO RESIDENCES","ANG MO KIO AVENUE 8","20","Non-landed Properties","3","4300","1000 to 1100","Mar-2020"
"4728","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","1","1900","500 to 600","Mar-2020"
"4729","SIN MING CENTRE","SIN MING ROAD","20","Non-landed Properties","3","2700","1000 to 1100","Mar-2020"
"4730","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2100","600 to 700","Mar-2020"
"4731","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3000","1200 to 1300","Mar-2020"
"4732","BISHAN 8","BISHAN STREET 21","20","Non-landed Properties","3","3450","1100 to 1200","Mar-2020"
"4733","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2200","700 to 800","Mar-2020"
"4734","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2350","700 to 800","Mar-2020"
"4735","FAR HORIZON GARDENS","ANG MO KIO AVENUE 9","20","Non-landed Properties","2","1800","1100 to 1200","Mar-2020"
"4736","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","1","2000","400 to 500","Mar-2020"
"4737","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","3","2600","1100 to 1200","Mar-2020"
"4738","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2000","800 to 900","Mar-2020"
"4739","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3100","1100 to 1200","Mar-2020"
"4740","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","3150","600 to 700","Mar-2020"
"4741","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","1","1800","400 to 500","Mar-2020"
"4742","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2200","800 to 900","Feb-2020"
"4743","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","3","3100","1000 to 1100","Feb-2020"
"4744","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","3","2900","1200 to 1300","Feb-2020"
"4745","BISHAN PARK CONDOMINIUM","SIN MING WALK","20","Non-landed Properties","3","2600","1300 to 1400","Feb-2020"
"4746","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","1","2100","400 to 500","Feb-2020"
"4747","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","1","1850","400 to 500","Feb-2020"
"4748","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","4","4700","1500 to 1600","Feb-2020"
"4749","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","4400","1600 to 1700","Feb-2020"
"4750","BISHAN PARK CONDOMINIUM","SIN MING WALK","20","Non-landed Properties","3","2500","1200 to 1300","Feb-2020"
"4751","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2200","400 to 500","Feb-2020"
"4752","CENTRO RESIDENCES","ANG MO KIO AVENUE 8","20","Non-landed Properties","3","3900","1100 to 1200","Feb-2020"
"4753","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2900","800 to 900","Feb-2020"
"4754","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3400","1000 to 1100","Feb-2020"
"4755","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2900","600 to 700","Feb-2020"
"4756","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","3800","1200 to 1300","Feb-2020"
"4757","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","4","3100","1500 to 1600","Feb-2020"
"4758","ADANA @ THOMSON","OLD UPPER THOMSON ROAD","20","Non-landed Properties","3","2500","700 to 800","Feb-2020"
"4759","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3500","1000 to 1100","Feb-2020"
"4760","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2300","700 to 800","Feb-2020"
"4761","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","1","1700","400 to 500","Feb-2020"
"4762","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","3","4100","1100 to 1200","Feb-2020"
"4763","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","1","3200","700 to 800","Feb-2020"
"4764","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","4","4500","1500 to 1600","Feb-2020"
"4765","BISHAN PARK CONDOMINIUM","SIN MING WALK","20","Non-landed Properties","3","2600","1300 to 1400","Feb-2020"
"4766","THOMSON V TWO","SIN MING ROAD","20","Non-landed Properties","1","1900","300 to 400","Feb-2020"
"4767","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2100","800 to 900","Feb-2020"
"4768","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","1","2200","600 to 700","Feb-2020"
"4769","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","3","3400","1000 to 1100","Feb-2020"
"4770","RAFFLESIA CONDOMINIUM","BISHAN STREET 21","20","Non-landed Properties","2","2950","900 to 1000","Feb-2020"
"4771","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2300","400 to 500","Feb-2020"
"4772","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2900","1700 to 1800","Feb-2020"
"4773","BISHAN PARK CONDOMINIUM","SIN MING WALK","20","Non-landed Properties","3","2400","1200 to 1300","Feb-2020"
"4774","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","4","4800","1500 to 1600","Feb-2020"
"4775","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2450","400 to 500","Feb-2020"
"4776","PEIRCE VIEW","UPPER THOMSON ROAD","20","Non-landed Properties","1","1700","700 to 800","Feb-2020"
"4777","BISHAN 8","BISHAN STREET 21","20","Non-landed Properties","2","2900","900 to 1000","Feb-2020"
"4778","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","2","3000","1200 to 1300","Feb-2020"
"4779","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2300","400 to 500","Feb-2020"
"4780","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2600","1400 to 1500","Feb-2020"
"4781","THE WINDSOR","ONTARIO AVENUE","20","Non-landed Properties","3","3000","1500 to 1600","Feb-2020"
"4782","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","3600","1200 to 1300","Feb-2020"
"4783","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","3300","800 to 900","Feb-2020"
"4784","RAFFLESIA CONDOMINIUM","BISHAN STREET 21","20","Non-landed Properties","3","3300","1100 to 1200","Feb-2020"
"4785","THOMSON V TWO","SIN MING ROAD","20","Non-landed Properties","2","2400","700 to 800","Feb-2020"
"4786","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2300","700 to 800","Feb-2020"
"4787","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","2","2400","700 to 800","Feb-2020"
"4788","THOMSON V TWO","SIN MING ROAD","20","Non-landed Properties","1","1750","400 to 500","Feb-2020"
"4789","183 LONGHAUS","UPPER THOMSON ROAD","20","Non-landed Properties","2","2400","500 to 600","Feb-2020"
"4790","COUNTRY ESQUIRE","LORONG PUNTONG","20","Non-landed Properties","3","2700","1200 to 1300","Feb-2020"
"4791","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3400","1300 to 1400","Feb-2020"
"4792","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","3200","1200 to 1300","Feb-2020"
"4793","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2100","700 to 800","Feb-2020"
"4794","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2400","400 to 500","Feb-2020"
"4795","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2700","1300 to 1400","Feb-2020"
"4796","FABER GARDEN CONDOMINIUM","ANGKLONG LANE","20","Non-landed Properties","3","3266","1700 to 1800","Feb-2020"
"4797","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","3200","1600 to 1700","Feb-2020"
"4798","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","3250","600 to 700","Feb-2020"
"4799","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2800","800 to 900","Feb-2020"
"4800","CENTRO RESIDENCES","ANG MO KIO AVENUE 8","20","Non-landed Properties","3","3000","900 to 1000","Feb-2020"
"4801","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","3","4000","1100 to 1200","Feb-2020"
"4802","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","1","2000","400 to 500","Feb-2020"
"4803","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","3","4500","1100 to 1200","Feb-2020"
"4804","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","3000","600 to 700","Feb-2020"
"4805","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","1","2000","400 to 500","Feb-2020"
"4806","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","3","2900","1200 to 1300","Feb-2020"
"4807","FLORAVIEW","ANG MO KIO STREET 66","20","Non-landed Properties","2","1800","600 to 700","Feb-2020"
"4808","BISHAN POINT","BRIGHT HILL DRIVE","20","Non-landed Properties","3","2900","1100 to 1200","Feb-2020"
"4809","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2400","400 to 500","Feb-2020"
"4810","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","2","3150","1000 to 1100","Feb-2020"
"4811","THREE 11","UPPER THOMSON ROAD","20","Non-landed Properties","2","2400","600 to 700","Feb-2020"
"4812","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2300","700 to 800","Feb-2020"
"4813","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","4200","1000 to 1100","Feb-2020"
"4814","CENTRO RESIDENCES","ANG MO KIO AVENUE 8","20","Non-landed Properties","2","3000","800 to 900","Feb-2020"
"4815","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2450","600 to 700","Feb-2020"
"4816","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2300","700 to 800","Feb-2020"
"4817","RAFFLESIA CONDOMINIUM","BISHAN STREET 21","20","Non-landed Properties","2","2800","1000 to 1100","Feb-2020"
"4818","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2700","600 to 700","Feb-2020"
"4819","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2300","700 to 800","Feb-2020"
"4820","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","2","3300","1200 to 1300","Feb-2020"
"4821","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","3","2700","1200 to 1300","Feb-2020"
"4822","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2200","400 to 500","Feb-2020"
"4823","FABER GARDEN CONDOMINIUM","ANGKLONG LANE","20","Non-landed Properties","3","3200","1500 to 1600","Feb-2020"
"4824","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3075","1200 to 1300","Feb-2020"
"4825","THOMSON GRAND","SIN MING WALK","20","Non-landed Properties","2","2400","900 to 1000","Feb-2020"
"4826","BOONVIEW","MARYMOUNT TERRACE","20","Non-landed Properties","3","3300","1200 to 1300","Feb-2020"
"4827","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2350","700 to 800","Feb-2020"
"4828","BISHAN PARK CONDOMINIUM","SIN MING WALK","20","Non-landed Properties","4","2500","1300 to 1400","Feb-2020"
"4829","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","1","2200","1300 to 1400","Feb-2020"
"4830","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3900","1000 to 1100","Feb-2020"
"4831","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","3700","1200 to 1300","Feb-2020"
"4832","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","3","5000","1200 to 1300","Feb-2020"
"4833","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3000","800 to 900","Feb-2020"
"4834","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","3","3400","1100 to 1200","Feb-2020"
"4835","KELIVILLE","JALAN KELI","20","Non-landed Properties","3","3000","1600 to 1700","Feb-2020"
"4836","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3150","1100 to 1200","Feb-2020"
"4837","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","1","1750","400 to 500","Feb-2020"
"4838","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","1","2000","400 to 500","Feb-2020"
"4839","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","3","2900","1000 to 1100","Feb-2020"
"4840","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2300","700 to 800","Feb-2020"
"4841","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3400","1400 to 1500","Feb-2020"
"4842","COUNTRY ESQUIRE","LORONG PUNTONG","20","Non-landed Properties","3","2400","1200 to 1300","Feb-2020"
"4843","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3800","1000 to 1100","Feb-2020"
"4844","FLAME TREE PARK","SIN MING AVENUE","20","Non-landed Properties","3","2635","1800 to 1900","Feb-2020"
"4845","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","2","2600","1100 to 1200","Feb-2020"
"4846","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3400","1000 to 1100","Feb-2020"
"4847","SIN MING PLAZA","SIN MING ROAD","20","Non-landed Properties","3","3000","1400 to 1500","Feb-2020"
"4848","183 LONGHAUS","UPPER THOMSON ROAD","20","Non-landed Properties","2","2500","500 to 600","Feb-2020"
"4849","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","4","3600","1400 to 1500","Feb-2020"
"4850","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3400","800 to 900","Feb-2020"
"4851","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2700","800 to 900","Feb-2020"
"4852","FABER GARDEN CONDOMINIUM","ANGKLONG LANE","20","Non-landed Properties","4","3800","2700 to 2800","Feb-2020"
"4853","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2800","1600 to 1700","Feb-2020"
"4854","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","1","1800","400 to 500","Feb-2020"
"4855","COUNTRY GRANDEUR","LORONG PUNTONG","20","Non-landed Properties","3","3000","1400 to 1500","Feb-2020"
"4856","THOMSON V TWO","SIN MING ROAD","20","Non-landed Properties","1","1900","400 to 500","Feb-2020"
"4857","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2200","400 to 500","Feb-2020"
"4858","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","2","3380","2000 to 2100","Feb-2020"
"4859","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2800","1400 to 1500","Feb-2020"
"4860","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2200","700 to 800","Feb-2020"
"4861","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","4","4900","1500 to 1600","Feb-2020"
"4862","THOMSON GRAND","SIN MING WALK","20","Non-landed Properties","2","2200","900 to 1000","Feb-2020"
"4863","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","2","3300","2000 to 2100","Feb-2020"
"4864","THOMSON GRAND","SIN MING WALK","20","Non-landed Properties","2","2500","900 to 1000","Feb-2020"
"4865","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2400","700 to 800","Feb-2020"
"4866","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","1","2100","400 to 500","Feb-2020"
"4867","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","3","4000","1300 to 1400","Feb-2020"
"4868","BISHAN 8","BISHAN STREET 21","20","Non-landed Properties","3","3150","1100 to 1200","Feb-2020"
"4869","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","1","2150","600 to 700","Feb-2020"
"4870","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","3850","1600 to 1700","Feb-2020"
"4871","RAFFLESIA CONDOMINIUM","BISHAN STREET 21","20","Non-landed Properties","2","2850","900 to 1000","Feb-2020"
"4872","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2900","1400 to 1500","Feb-2020"
"4873","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2750","600 to 700","Feb-2020"
"4874","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2550","400 to 500","Feb-2020"
"4875","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3800","1000 to 1100","Feb-2020"
"4876","THOMSON GRAND","SIN MING WALK","20","Non-landed Properties","3","3800","1600 to 1700","Feb-2020"
"4877","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","1","2700","1300 to 1400","Feb-2020"
"4878","THOMSON V TWO","SIN MING ROAD","20","Non-landed Properties","2","2300","600 to 700","Feb-2020"
"4879","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","1","2700","500 to 600","Feb-2020"
"4880","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","3","3200","1100 to 1200","Feb-2020"
"4881","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","4","5000","1700 to 1800","Feb-2020"
"4882","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","1","2100","600 to 700","Feb-2020"
"4883","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","2","2450","700 to 800","Feb-2020"
"4884","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2500","800 to 900","Feb-2020"
"4885","SEASONS VIEW","PEMIMPIN DRIVE","20","Non-landed Properties","3","3000","1100 to 1200","Feb-2020"
"4886","SEASONS VIEW","PEMIMPIN DRIVE","20","Non-landed Properties","3","3400","1100 to 1200","Feb-2020"
"4887","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","3","3350","1100 to 1200","Feb-2020"
"4888","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","4","4700","1500 to 1600","Feb-2020"
"4889","THOMSON VIEW CONDOMINIUM","BRIGHT HILL DRIVE","20","Non-landed Properties","2","3400","2000 to 2100","Feb-2020"
"4890","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3200","1200 to 1300","Feb-2020"
"4891","THOMSON GRAND","SIN MING WALK","20","Non-landed Properties","2","2500","900 to 1000","Feb-2020"
"4892","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2950","700 to 800","Feb-2020"
"4893","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","3000","600 to 700","Feb-2020"
"4894","THREE 11","UPPER THOMSON ROAD","20","Non-landed Properties","2","2400","700 to 800","Feb-2020"
"4895","BISHAN PARK CONDOMINIUM","SIN MING WALK","20","Non-landed Properties","3","3000","1500 to 1600","Feb-2020"
"4896","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","4","5000","1700 to 1800","Jan-2020"
"4897","THE GARDENS AT BISHAN","SIN MING WALK","20","Non-landed Properties","2","2300","800 to 900","Jan-2020"
"4898","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","1","2700","700 to 800","Jan-2020"
"4899","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","3","4150","1700 to 1800","Jan-2020"
"4900","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","3000","1400 to 1500","Jan-2020"
"4901","SEASONS VIEW","PEMIMPIN DRIVE","20","Non-landed Properties","3","2850","1100 to 1200","Jan-2020"
"4902","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","1","2000","400 to 500","Jan-2020"
"4903","ADANA @ THOMSON","OLD UPPER THOMSON ROAD","20","Non-landed Properties","2","2100","500 to 600","Jan-2020"
"4904","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3000","800 to 900","Jan-2020"
"4905","TRESALVEO","MARYMOUNT TERRACE","20","Non-landed Properties","2","3000","900 to 1000","Jan-2020"
"4906","CLOVER BY THE PARK","BISHAN STREET 25","20","Non-landed Properties","3","3800","1200 to 1300","Jan-2020"
"4907","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2800","800 to 900","Jan-2020"
"4908","FAR HORIZON GARDENS","ANG MO KIO AVENUE 9","20","Non-landed Properties","2","2100","1200 to 1300","Jan-2020"
"4909","THOMSON IMPRESSIONS","LORONG PUNTONG","20","Non-landed Properties","1","2100","400 to 500","Jan-2020"
"4910","SEASONS VIEW","PEMIMPIN DRIVE","20","Non-landed Properties","3","2800","1100 to 1200","Jan-2020"
"4911","BRADDELL VIEW","BRADDELL HILL","20","Non-landed Properties","na*","2700","1500 to 1600","Jan-2020"
"4912","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","2","2200","700 to 800","Jan-2020"
"4913","SKY VUE","BISHAN STREET 15","20","Non-landed Properties","2","2900","600 to 700","Jan-2020"
"4914","BISHAN 8","BISHAN STREET 21","20","Non-landed Properties","3","3450","1100 to 1200","Jan-2020"
"4915","SEASONS VIEW","PEMIMPIN DRIVE","20","Non-landed Properties","2","2500","900 to 1000","Jan-2020"
"4916","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","3","3700","1300 to 1400","Jan-2020"
"4917","SEASONS VIEW","PEMIMPIN DRIVE","20","Non-landed Properties","3","3300","1100 to 1200","Jan-2020"
"4918","FABER GARDEN CONDOMINIUM","ANGKLONG LANE","20","Non-landed Properties","3","2700","1500 to 1600","Jan-2020"
"4919","THOMSON V TWO","SIN MING ROAD","20","Non-landed Properties","1","1750","400 to 500","Jan-2020"
"4920","BISHAN POINT","BRIGHT HILL DRIVE","20","Non-landed Properties","3","2700","1200 to 1300","Jan-2020"
"4921","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","3","3800","1300 to 1400","Jan-2020"
"4922","GOLDENHILL PARK CONDOMINIUM","MEI HWAN DRIVE","20","Non-landed Properties","3","3950","1300 to 1400","Jan-2020"
"4923","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","4","7000","2000 to 2100","Jan-2020"
"4924","THE PANORAMA","ANG MO KIO AVENUE 2","20","Non-landed Properties","3","3000","1000 to 1100","Jan-2020"
"4925","SKY HABITAT","BISHAN STREET 15","20","Non-landed Properties","2","3600","1000 to 1100","Jan-2020"
"4926","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","4","3500","1400 to 1500","Jan-2020"
"4927","THOMSON THREE","BRIGHT HILL DRIVE","20","Non-landed Properties","2","2400","700 to 800","Jan-2020"
"4928","GRANDEUR 8","ANG MO KIO CENTRAL 3","20","Non-landed Properties","3","3600","1400 to 1500","Jan-2020"
