"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"7805","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","3","2800","1300 to 1400","Sep-2019"
"7806","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","1900","600 to 700","Sep-2019"
"7807","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","4100","1800 to 1900","Sep-2019"
"7808","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2500","900 to 1000","Sep-2019"
"7809","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","1900","600 to 700","Sep-2019"
"7810","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2900","1300 to 1400","Sep-2019"
"7811","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","600 to 700","Sep-2019"
"7812","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2400","800 to 900","Sep-2019"
"7813","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2000","900 to 1000","Sep-2019"
"7814","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","na*","1600","500 to 600","Sep-2019"
"7815","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2450","600 to 700","Sep-2019"
"7816","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2500","1100 to 1200","Sep-2019"
"7817","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","2800","1500 to 1600","Sep-2019"
"7818","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","2","1900","1100 to 1200","Sep-2019"
"7819","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","2700","1100 to 1200","Sep-2019"
"7820","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3550","800 to 900","Sep-2019"
"7821","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2038","600 to 700","Sep-2019"
"7822","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","1","1850","500 to 600","Sep-2019"
"7823","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2400","1300 to 1400","Sep-2019"
"7824","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","2","2800","900 to 1000","Sep-2019"
"7825","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2300","800 to 900","Sep-2019"
"7826","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2900","1100 to 1200","Sep-2019"
"7827","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","600 to 700","Sep-2019"
"7828","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","2000","600 to 700","Sep-2019"
"7829","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1700","400 to 500","Sep-2019"
"7830","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2700","900 to 1000","Sep-2019"
"7831","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","2600","1100 to 1200","Sep-2019"
"7832","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2700","1100 to 1200","Sep-2019"
"7833","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2450","1100 to 1200","Sep-2019"
"7834","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7835","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2350","800 to 900","Sep-2019"
"7836","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","4","2600","1600 to 1700","Sep-2019"
"7837","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2100","900 to 1000","Sep-2019"
"7838","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1500","300 to 400","Sep-2019"
"7839","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","4","2800","1300 to 1400","Sep-2019"
"7840","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1800","500 to 600","Sep-2019"
"7841","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2350","1100 to 1200","Sep-2019"
"7842","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","3100","1000 to 1100","Sep-2019"
"7843","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","2000","800 to 900","Sep-2019"
"7844","SEMBAWANG SPRINGS ESTATE","JALAN MALU-MALU","27","Non-landed Properties","na*","2300","1000 to 1100","Sep-2019"
"7845","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","1","1800","600 to 700","Sep-2019"
"7846","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","600 to 700","Sep-2019"
"7847","NIM GARDENS","NIM ROAD","28","Non-landed Properties","3","2500","1800 to 1900","Sep-2019"
"7848","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","3","2750","1400 to 1500","Sep-2019"
"7849","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","5100","900 to 1000","Sep-2019"
"7850","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2500","1200 to 1300","Sep-2019"
"7851","FLORAVILLE","CACTUS ROAD","28","Non-landed Properties","2","1975","600 to 700","Sep-2019"
"7852","NORTHWOOD","JALAN MATA AYER","27","Non-landed Properties","4","3350","1800 to 1900","Sep-2019"
"7853","THE BROOKS I","SPRINGSIDE WALK","26","Non-landed Properties","2","2100","1100 to 1200","Sep-2019"
"7854","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","4","2800","1300 to 1400","Sep-2019"
"7855","FLORAVILLE","CACTUS ROAD","28","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7856","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2450","900 to 1000","Sep-2019"
"7857","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2400","1100 to 1200","Sep-2019"
"7858","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","900 to 1000","Sep-2019"
"7859","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1700","600 to 700","Sep-2019"
"7860","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","5","3700","1400 to 1500","Sep-2019"
"7861","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","3","2500","1100 to 1200","Sep-2019"
"7862","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2400","900 to 1000","Sep-2019"
"7863","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1800","700 to 800","Sep-2019"
"7864","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2400","700 to 800","Sep-2019"
"7865","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","3","2600","1000 to 1100","Sep-2019"
"7866","NIM GARDENS","NIM ROAD","28","Non-landed Properties","3","2500","1800 to 1900","Sep-2019"
"7867","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7868","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","2","1900","600 to 700","Sep-2019"
"7869","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2200","1200 to 1300","Sep-2019"
"7870","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1800","600 to 700","Sep-2019"
"7871","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1500","300 to 400","Sep-2019"
"7872","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","500 to 600","Sep-2019"
"7873","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2400","1100 to 1200","Sep-2019"
"7874","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","2500","1000 to 1100","Sep-2019"
"7875","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7876","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","1","1950","600 to 700","Sep-2019"
"7877","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","2750","1100 to 1200","Sep-2019"
"7878","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1650","400 to 500","Sep-2019"
"7879","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1700","600 to 700","Sep-2019"
"7880","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2600","1300 to 1400","Sep-2019"
"7881","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","2600","1200 to 1300","Sep-2019"
"7882","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","4","3200","2000 to 2100","Sep-2019"
"7883","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1400","300 to 400","Sep-2019"
"7884","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","1750","500 to 600","Sep-2019"
"7885","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1500","300 to 400","Sep-2019"
"7886","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","4","3200","1300 to 1400","Sep-2019"
"7887","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2800","1300 to 1400","Sep-2019"
"7888","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","na*","2100","400 to 500","Sep-2019"
"7889","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","1500","1100 to 1200","Sep-2019"
"7890","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2350","1100 to 1200","Sep-2019"
"7891","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","2950","800 to 900","Sep-2019"
"7892","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","2400","700 to 800","Sep-2019"
"7893","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","4","3100","1300 to 1400","Sep-2019"
"7894","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2350","700 to 800","Sep-2019"
"7895","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","4","2550","1000 to 1100","Sep-2019"
"7896","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","900 to 1000","Sep-2019"
"7897","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2000","700 to 800","Sep-2019"
"7898","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2250","900 to 1000","Sep-2019"
"7899","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","2600","1100 to 1200","Sep-2019"
"7900","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","2200","1100 to 1200","Sep-2019"
"7901","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1900","500 to 600","Sep-2019"
"7902","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","1900","900 to 1000","Sep-2019"
"7903","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1700","400 to 500","Sep-2019"
"7904","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7905","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","500 to 600","Sep-2019"
"7906","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2450","600 to 700","Sep-2019"
"7907","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2350","600 to 700","Sep-2019"
"7908","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1800","600 to 700","Sep-2019"
"7909","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","4","3000","1500 to 1600","Sep-2019"
"7910","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2300","1100 to 1200","Sep-2019"
"7911","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2150","600 to 700","Sep-2019"
"7912","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","2","2200","1000 to 1100","Sep-2019"
"7913","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","3","2700","1100 to 1200","Sep-2019"
"7914","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","2000","800 to 900","Sep-2019"
"7915","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2350","500 to 600","Sep-2019"
"7916","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","3","2700","1000 to 1100","Sep-2019"
"7917","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2050","800 to 900","Sep-2019"
"7918","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","3","3000","1100 to 1200","Sep-2019"
"7919","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2600","1000 to 1100","Sep-2019"
"7920","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2800","900 to 1000","Sep-2019"
"7921","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2050","700 to 800","Sep-2019"
"7922","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","2000","900 to 1000","Sep-2019"
"7923","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2450","600 to 700","Sep-2019"
"7924","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","1700","800 to 900","Sep-2019"
"7925","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","4","3400","1300 to 1400","Sep-2019"
"7926","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2000","800 to 900","Sep-2019"
"7927","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","3","2300","900 to 1000","Sep-2019"
"7928","SEMBAWANG PARK","SEMBAWANG ROAD","27","Non-landed Properties","na*","2200","1300 to 1400","Sep-2019"
"7929","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","3","2100","1100 to 1200","Sep-2019"
"7930","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","4","3100","2000 to 2100","Sep-2019"
"7931","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","1700","500 to 600","Sep-2019"
"7932","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2500","600 to 700","Sep-2019"
"7933","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2200","900 to 1000","Sep-2019"
"7934","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2400","1100 to 1200","Sep-2019"
"7935","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","2","1900","700 to 800","Sep-2019"
"7936","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","2000","600 to 700","Sep-2019"
"7937","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","3500","1800 to 1900","Sep-2019"
"7938","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2500","1300 to 1400","Sep-2019"
"7939","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2050","500 to 600","Sep-2019"
"7940","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2150","800 to 900","Sep-2019"
"7941","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2000","800 to 900","Sep-2019"
"7942","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7943","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","2","1800","900 to 1000","Sep-2019"
"7944","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","500 to 600","Sep-2019"
"7945","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","2300","700 to 800","Sep-2019"
"7946","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","700 to 800","Sep-2019"
"7947","SUN PLAZA","SEMBAWANG DRIVE","27","Non-landed Properties","2","2100","1000 to 1100","Sep-2019"
"7948","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","700 to 800","Sep-2019"
"7949","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2150","900 to 1000","Sep-2019"
"7950","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","na*","1800","400 to 500","Sep-2019"
"7951","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","1900","500 to 600","Sep-2019"
"7952","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2700","1100 to 1200","Sep-2019"
"7953","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","2100","900 to 1000","Sep-2019"
"7954","THE SENSORIA","JALAN ULU SEMBAWANG","27","Non-landed Properties","2","2400","1000 to 1100","Sep-2019"
"7955","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1800","500 to 600","Sep-2019"
"7956","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2500","700 to 800","Sep-2019"
"7957","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2500","600 to 700","Sep-2019"
"7958","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2600","1500 to 1600","Sep-2019"
"7959","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","600 to 700","Sep-2019"
"7960","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2100","900 to 1000","Sep-2019"
"7961","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1800","600 to 700","Sep-2019"
"7962","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2100","600 to 700","Sep-2019"
"7963","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","2","2100","900 to 1000","Sep-2019"
"7964","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","na*","1700","400 to 500","Sep-2019"
"7965","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2000","700 to 800","Sep-2019"
"7966","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","1900","500 to 600","Sep-2019"
"7967","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","2500","1000 to 1100","Sep-2019"
"7968","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1700","400 to 500","Sep-2019"
"7969","THOMSON GROVE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2400","1500 to 1600","Sep-2019"
"7970","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1760","400 to 500","Sep-2019"
"7971","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","3","2200","1200 to 1300","Sep-2019"
"7972","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","2500","1300 to 1400","Sep-2019"
"7973","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","4","5300","2000 to 2100","Sep-2019"
"7974","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2000","700 to 800","Sep-2019"
"7975","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1700","400 to 500","Sep-2019"
"7976","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2500","600 to 700","Sep-2019"
"7977","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1500","400 to 500","Sep-2019"
"7978","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","4","2900","1600 to 1700","Sep-2019"
"7979","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","3","3000","1100 to 1200","Sep-2019"
"7980","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1850","500 to 600","Sep-2019"
"7981","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","1850","500 to 600","Sep-2019"
"7982","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2350","800 to 900","Sep-2019"
"7983","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","2","1800","900 to 1000","Sep-2019"
"7984","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","2800","1100 to 1200","Sep-2019"
"7985","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","2500","1200 to 1300","Sep-2019"
"7986","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2100","800 to 900","Sep-2019"
"7987","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2600","1100 to 1200","Sep-2019"
"7988","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2400","900 to 1000","Sep-2019"
"7989","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","1000 to 1100","Sep-2019"
"7990","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","2","2200","900 to 1000","Sep-2019"
"7991","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1650","500 to 600","Sep-2019"
"7992","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","2000","800 to 900","Sep-2019"
"7993","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2750","1400 to 1500","Sep-2019"
"7994","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","4","2850","1600 to 1700","Sep-2019"
"7995","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","3","2400","1000 to 1100","Sep-2019"
"7996","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1500","300 to 400","Sep-2019"
"7997","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","3000","1600 to 1700","Sep-2019"
"7998","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","2900","1200 to 1300","Sep-2019"
"7999","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","2500","1300 to 1400","Sep-2019"
"8000","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","3","3000","1200 to 1300","Sep-2019"
"8001","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2450","800 to 900","Sep-2019"
"8002","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2200","500 to 600","Sep-2019"
"8003","SEMBAWANG SPRINGS ESTATE","SEMBAWANG ROAD","27","Non-landed Properties","na*","6000",">3000","Sep-2019"
"8004","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2280","800 to 900","Sep-2019"
"8005","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","2","1800","1100 to 1200","Sep-2019"
"8006","NON-LANDED HOUSING DEVELOPMENT","JALAN KAYU","28","Non-landed Properties","na*","2000","800 to 900","Sep-2019"
"8007","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","500 to 600","Sep-2019"
"8008","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","3","2550","1000 to 1100","Sep-2019"
"8009","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2200","900 to 1000","Sep-2019"
"8010","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","3","2800","1200 to 1300","Sep-2019"
"8011","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","1980","600 to 700","Sep-2019"
"8012","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2000","700 to 800","Sep-2019"
"8013","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","1900","700 to 800","Sep-2019"
"8014","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3400","1000 to 1100","Sep-2019"
"8015","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","1900","700 to 800","Sep-2019"
"8016","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2450","600 to 700","Sep-2019"
"8017","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","1900","500 to 600","Sep-2019"
"8018","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1800","600 to 700","Sep-2019"
"8019","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","2800","1700 to 1800","Sep-2019"
"8020","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2050","1300 to 1400","Sep-2019"
"8021","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2100","700 to 800","Sep-2019"
"8022","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1450","300 to 400","Sep-2019"
"8023","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","3000","1500 to 1600","Sep-2019"
"8024","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","2","2700","1200 to 1300","Sep-2019"
"8025","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","1","1850","700 to 800","Sep-2019"
"8026","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2500","1200 to 1300","Sep-2019"
"8027","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","2000","600 to 700","Sep-2019"
"8028","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","600 to 700","Sep-2019"
"8029","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","2","1950","700 to 800","Aug-2019"
"8030","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1800","400 to 500","Aug-2019"
"8031","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2000","700 to 800","Aug-2019"
"8032","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2300","600 to 700","Aug-2019"
"8033","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"8034","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1700","400 to 500","Aug-2019"
"8035","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2100","600 to 700","Aug-2019"
"8036","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3000","800 to 900","Aug-2019"
"8037","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","na*","1800","400 to 500","Aug-2019"
