"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"837","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","1","1600","500 to 600","Mar-2022"
"838","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","3300","900 to 1000","Mar-2022"
"839","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","3","3600","1200 to 1300","Mar-2022"
"840","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","2","2700","800 to 900","Mar-2022"
"841","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3400","1300 to 1400","Mar-2022"
"842","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3400","1400 to 1500","Mar-2022"
"843","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2500","1000 to 1100","Mar-2022"
"844","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3200","1300 to 1400","Mar-2022"
"845","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","3100","900 to 1000","Mar-2022"
"846","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","4050","1200 to 1300","Mar-2022"
"847","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","3250","900 to 1000","Mar-2022"
"848","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","2300","500 to 600","Mar-2022"
"849","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","3","4000","1300 to 1400","Mar-2022"
"850","STRATUM","ELIAS ROAD","18","Non-landed Properties","4","3300","1300 to 1400","Mar-2022"
"851","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2600","700 to 800","Mar-2022"
"852","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1500","400 to 500","Mar-2022"
"853","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2900","1100 to 1200","Mar-2022"
"854","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","3400","900 to 1000","Mar-2022"
"855","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Mar-2022"
"856","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","3000","700 to 800","Mar-2022"
"857","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","3","2700","1100 to 1200","Mar-2022"
"858","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","1","2300","500 to 600","Mar-2022"
"859","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","4","3800","1400 to 1500","Mar-2022"
"860","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","2","2600","1000 to 1100","Mar-2022"
"861","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","2","2400","700 to 800","Mar-2022"
"862","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","3300","1000 to 1100","Mar-2022"
"863","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","1","2100","500 to 600","Mar-2022"
"864","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3600","1300 to 1400","Mar-2022"
"865","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","900 to 1000","Mar-2022"
"866","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","3500","700 to 800","Mar-2022"
"867","STRATUM","ELIAS ROAD","18","Non-landed Properties","2","2900","700 to 800","Mar-2022"
"868","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2300","700 to 800","Mar-2022"
"869","TROPICAL SPRING","SIMEI STREET 4","18","Non-landed Properties","3","3700","1500 to 1600","Mar-2022"
"870","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","3300","1200 to 1300","Mar-2022"
"871","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2600","900 to 1000","Mar-2022"
"872","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","2650","1100 to 1200","Mar-2022"
"873","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","2","2350","700 to 800","Mar-2022"
"874","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","3","4000","2000 to 2100","Mar-2022"
"875","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","4","5000","1300 to 1400","Mar-2022"
"876","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","NA","2200","500 to 600","Mar-2022"
"877","TROPICAL SPRING","SIMEI STREET 4","18","Non-landed Properties","3","4000","1700 to 1800","Mar-2022"
"878","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","2600","400 to 500","Mar-2022"
"879","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3900","1300 to 1400","Mar-2022"
"880","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2700","900 to 1000","Mar-2022"
"881","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2500","1100 to 1200","Mar-2022"
"882","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2100","900 to 1000","Mar-2022"
"883","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","2","2200","900 to 1000","Mar-2022"
"884","TROPICAL SPRING","SIMEI STREET 4","18","Non-landed Properties","3","3450","1300 to 1400","Mar-2022"
"885","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2400","700 to 800","Mar-2022"
"886","ELIAS GREEN","ELIAS GREEN","18","Non-landed Properties","NA","3500","1500 to 1600","Mar-2022"
"887","MODENA","SIMEI STREET 4","18","Non-landed Properties","2","3200","900 to 1000","Mar-2022"
"888","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","2400","400 to 500","Mar-2022"
"889","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","1","2400","500 to 600","Mar-2022"
"890","THE TAPESTRY","TAMPINES STREET 86","18","Non-landed Properties","2","3000","600 to 700","Mar-2022"
"891","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","900 to 1000","Mar-2022"
"892","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2000","700 to 800","Mar-2022"
"893","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2700","900 to 1000","Mar-2022"
"894","MODENA","SIMEI STREET 4","18","Non-landed Properties","2","2700","900 to 1000","Mar-2022"
"895","STRATUM","ELIAS ROAD","18","Non-landed Properties","NA","1650","400 to 500","Mar-2022"
"896","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","2900","800 to 900","Mar-2022"
"897","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","3300","700 to 800","Mar-2022"
"898","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","4","3000","1400 to 1500","Mar-2022"
"899","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","3600","1000 to 1100","Mar-2022"
"900","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","1","1850","500 to 600","Mar-2022"
"901","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1900","400 to 500","Mar-2022"
"902","STRATUM","ELIAS ROAD","18","Non-landed Properties","NA","1800","400 to 500","Mar-2022"
"903","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","3050","1200 to 1300","Mar-2022"
"904","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","1","1800","500 to 600","Mar-2022"
"905","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3400","1200 to 1300","Mar-2022"
"906","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2500","700 to 800","Mar-2022"
"907","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2450","700 to 800","Mar-2022"
"908","LIVIA","PASIR RIS GROVE","18","Non-landed Properties","2","2900","800 to 900","Mar-2022"
"909","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2900","1100 to 1200","Mar-2022"
"910","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2100","700 to 800","Mar-2022"
"911","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","1550","800 to 900","Mar-2022"
"912","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","3200","1100 to 1200","Mar-2022"
"913","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2900","900 to 1000","Mar-2022"
"914","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2800","700 to 800","Mar-2022"
"915","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2500","700 to 800","Mar-2022"
"916","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","3500","1100 to 1200","Mar-2022"
"917","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2795","900 to 1000","Mar-2022"
"918","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","3","2800","1100 to 1200","Mar-2022"
"919","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","3000","1200 to 1300","Mar-2022"
"920","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","4","3250","1100 to 1200","Mar-2022"
"921","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2300","700 to 800","Mar-2022"
