"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"3823","BENCOOLEN HOUSE","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1200 to 1300","Sep-2019"
"3824","NON-LANDED HOUSING DEVELOPMENT","JALAN PINANG","07","Non-landed Properties","na*","2056","1400 to 1500","Sep-2019"
"3825","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Sep-2019"
"3826","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2700","600 to 700","Sep-2019"
"3827","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","7000","1000 to 1100","Sep-2019"
"3828","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4100","1100 to 1200","Sep-2019"
"3829","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","2900","500 to 600","Sep-2019"
"3830","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3500","900 to 1000","Sep-2019"
"3831","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","3100","600 to 700","Sep-2019"
"3832","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","3700","900 to 1000","Sep-2019"
"3833","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","1000 to 1100","Sep-2019"
"3834","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","4000","1300 to 1400","Sep-2019"
"3835","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2600","800 to 900","Sep-2019"
"3836","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2600","800 to 900","Sep-2019"
"3837","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","3","4300","1000 to 1100","Sep-2019"
"3838","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4100","900 to 1000","Sep-2019"
"3839","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3900","900 to 1000","Sep-2019"
"3840","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2200","800 to 900","Sep-2019"
"3841","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3000","400 to 500","Sep-2019"
"3842","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5400","1000 to 1100","Sep-2019"
"3843","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","14500",">3000","Sep-2019"
"3844","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2350","700 to 800","Sep-2019"
"3845","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4400","700 to 800","Sep-2019"
"3846","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","2900","800 to 900","Aug-2019"
"3847","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3900","800 to 900","Aug-2019"
"3848","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5600","900 to 1000","Aug-2019"
"3849","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5800","900 to 1000","Aug-2019"
"3850","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2850","600 to 700","Aug-2019"
"3851","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2900","800 to 900","Aug-2019"
"3852","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","9400","2200 to 2300","Aug-2019"
"3853","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3500","700 to 800","Aug-2019"
"3854","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4600","1100 to 1200","Aug-2019"
"3855","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3500","600 to 700","Aug-2019"
"3856","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6600","1300 to 1400","Aug-2019"
"3857","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3600","1200 to 1300","Aug-2019"
"3858","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","900 to 1000","Aug-2019"
"3859","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4500","900 to 1000","Aug-2019"
"3860","TANQUEELAN SUITES","TAN QUEE LAN STREET","07","Non-landed Properties","na*","3400","700 to 800","Aug-2019"
"3861","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3400","800 to 900","Aug-2019"
"3862","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4600","1100 to 1200","Aug-2019"
"3863","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5800","1100 to 1200","Aug-2019"
"3864","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5000","1100 to 1200","Aug-2019"
"3865","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","800 to 900","Aug-2019"
"3866","SOUTH BEACH RESIDENCES","BEACH ROAD","07","Non-landed Properties","4","24000","2200 to 2300","Aug-2019"
"3867","BEACH ROAD CONSERVATION AREA","LIANG SEAH STREET","07","Non-landed Properties","na*","4700","900 to 1000","Aug-2019"
"3868","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","5800","1400 to 1500","Aug-2019"
"3869","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Aug-2019"
"3870","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","3","5050","1300 to 1400","Aug-2019"
"3871","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5400","1100 to 1200","Aug-2019"
"3872","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3300","500 to 600","Aug-2019"
"3873","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4000","900 to 1000","Aug-2019"
"3874","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3700","800 to 900","Aug-2019"
"3875","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4800","1100 to 1200","Aug-2019"
"3876","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Aug-2019"
"3877","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3800","600 to 700","Aug-2019"
"3878","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Aug-2019"
"3879","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4400","600 to 700","Aug-2019"
"3880","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3800","800 to 900","Aug-2019"
"3881","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3200","500 to 600","Aug-2019"
"3882","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3850","800 to 900","Aug-2019"
"3883","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8200","2100 to 2200","Aug-2019"
"3884","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3500","900 to 1000","Aug-2019"
"3885","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Aug-2019"
"3886","MIN YUAN","WATERLOO STREET","07","Non-landed Properties","3","3400","1200 to 1300","Aug-2019"
"3887","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2750","700 to 800","Aug-2019"
"3888","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","4200","1200 to 1300","Aug-2019"
"3889","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4800","800 to 900","Aug-2019"
"3890","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3700","800 to 900","Aug-2019"
"3891","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3700","600 to 700","Aug-2019"
"3892","CITY GATE","BEACH ROAD","07","Non-landed Properties","4","9200","1800 to 1900","Aug-2019"
"3893","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2600","800 to 900","Aug-2019"
"3894","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2900","800 to 900","Aug-2019"
"3895","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5100","1100 to 1200","Aug-2019"
"3896","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8200","2200 to 2300","Aug-2019"
"3897","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8500","2100 to 2200","Aug-2019"
"3898","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4650","900 to 1000","Aug-2019"
"3899","MIN YUAN","WATERLOO STREET","07","Non-landed Properties","3","3500","1200 to 1300","Aug-2019"
"3900","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3700","600 to 700","Aug-2019"
"3901","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3400","800 to 900","Aug-2019"
"3902","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","3","7950","1700 to 1800","Aug-2019"
"3903","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3900","600 to 700","Aug-2019"
"3904","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4300","700 to 800","Aug-2019"
"3905","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2000","400 to 500","Aug-2019"
"3906","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8500","2200 to 2300","Aug-2019"
"3907","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1100 to 1200","Aug-2019"
"3908","CITY GATE","BEACH ROAD","07","Non-landed Properties","1","2800","400 to 500","Aug-2019"
"3909","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6800","1300 to 1400","Aug-2019"
"3910","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","1","1750","500 to 600","Aug-2019"
"3911","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5800","900 to 1000","Aug-2019"
"3912","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","4200","1400 to 1500","Aug-2019"
"3913","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","2800","900 to 1000","Aug-2019"
"3914","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","1","2100","500 to 600","Aug-2019"
"3915","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","900 to 1000","Aug-2019"
"3916","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","1900","700 to 800","Aug-2019"
"3917","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3900","900 to 1000","Aug-2019"
"3918","TALIB CENTRE","PURVIS STREET","07","Non-landed Properties","na*","2500","700 to 800","Aug-2019"
"3919","CITY GATE","BEACH ROAD","07","Non-landed Properties","3","4408","900 to 1000","Aug-2019"
"3920","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5700","1100 to 1200","Aug-2019"
"3921","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","2500","700 to 800","Aug-2019"
"3922","TALIB CENTRE","PURVIS STREET","07","Non-landed Properties","na*","2450","700 to 800","Aug-2019"
"3923","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1100 to 1200","Aug-2019"
"3924","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","2550","800 to 900","Aug-2019"
"3925","CITY GATE","BEACH ROAD","07","Non-landed Properties","3","2000","900 to 1000","Aug-2019"
"3926","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","4300","1000 to 1100","Aug-2019"
"3927","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","3","3500","1100 to 1200","Aug-2019"
"3928","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","900 to 1000","Aug-2019"
"3929","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3000","800 to 900","Aug-2019"
"3930","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3600","700 to 800","Aug-2019"
"3931","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2600","700 to 800","Aug-2019"
"3932","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Aug-2019"
"3933","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5200","1100 to 1200","Aug-2019"
"3934","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Aug-2019"
"3935","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Aug-2019"
"3936","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3100","800 to 900","Aug-2019"
"3937","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3800","700 to 800","Aug-2019"
"3938","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3800","600 to 700","Aug-2019"
"3939","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3700","700 to 800","Aug-2019"
"3940","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","9600",">3000","Aug-2019"
"3941","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","5000","1200 to 1300","Aug-2019"
"3942","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","3","6200","1600 to 1700","Aug-2019"
"3943","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2000","600 to 700","Aug-2019"
"3944","CITY GATE","BEACH ROAD","07","Non-landed Properties","1","1800","400 to 500","Jul-2019"
"3945","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2600","700 to 800","Jul-2019"
"3946","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","2900","600 to 700","Jul-2019"
"3947","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3600","500 to 600","Jul-2019"
"3948","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","1900","700 to 800","Jul-2019"
"3949","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2450","600 to 700","Jul-2019"
"3950","TANQUEELAN SUITES","TAN QUEE LAN STREET","07","Non-landed Properties","na*","3150","600 to 700","Jul-2019"
"3951","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4200","800 to 900","Jul-2019"
"3952","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","1820","700 to 800","Jul-2019"
"3953","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3400","800 to 900","Jul-2019"
"3954","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4000","700 to 800","Jul-2019"
"3955","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5300","1100 to 1200","Jul-2019"
"3956","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","9500",">3000","Jul-2019"
"3957","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Jul-2019"
"3958","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","3445","900 to 1000","Jul-2019"
"3959","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","3","4300","1100 to 1200","Jul-2019"
"3960","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","4050","1100 to 1200","Jul-2019"
"3961","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3900","800 to 900","Jul-2019"
"3962","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Jul-2019"
"3963","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","5800","1400 to 1500","Jul-2019"
"3964","THE 101","BEACH ROAD","07","Non-landed Properties","2","1900","<= 200","Jul-2019"
"3965","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3400","800 to 900","Jul-2019"
"3966","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Jul-2019"
"3967","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Jul-2019"
"3968","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","3","12000","2300 to 2400","Jul-2019"
"3969","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","2600","800 to 900","Jul-2019"
"3970","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5300","1100 to 1200","Jul-2019"
"3971","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Jul-2019"
"3972","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3900","800 to 900","Jul-2019"
"3973","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","3","3800","1000 to 1100","Jul-2019"
"3974","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4500","900 to 1000","Jul-2019"
"3975","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1100 to 1200","Jul-2019"
"3976","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Jul-2019"
"3977","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3600","600 to 700","Jul-2019"
"3978","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","3800","900 to 1000","Jul-2019"
"3979","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3100","500 to 600","Jul-2019"
"3980","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4800","1100 to 1200","Jul-2019"
"3981","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2350","600 to 700","Jul-2019"
"3982","TALIB COURT","PURVIS STREET","07","Non-landed Properties","na*","2550","800 to 900","Jul-2019"
"3983","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3200","800 to 900","Jul-2019"
"3984","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","3950","1100 to 1200","Jul-2019"
"3985","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3400","800 to 900","Jul-2019"
"3986","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3400","800 to 900","Jul-2019"
"3987","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3000","600 to 700","Jul-2019"
"3988","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2100","600 to 700","Jul-2019"
"3989","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2800","700 to 800","Jul-2019"
"3990","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4800","1100 to 1200","Jul-2019"
"3991","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","2900","600 to 700","Jul-2019"
"3992","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6500","1400 to 1500","Jul-2019"
"3993","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3600","900 to 1000","Jul-2019"
"3994","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5100","1000 to 1100","Jul-2019"
"3995","SIN THAI HIN BUILDING","PRINSEP STREET","07","Non-landed Properties","3","4500","1500 to 1600","Jul-2019"
"3996","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4600","1100 to 1200","Jul-2019"
"3997","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","900 to 1000","Jul-2019"
"3998","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","4000","600 to 700","Jul-2019"
"3999","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","4000","700 to 800","Jul-2019"
"4000","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2800","800 to 900","Jul-2019"
"4001","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","3200","900 to 1000","Jul-2019"
"4002","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","2800","600 to 700","Jul-2019"
"4003","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","2800","500 to 600","Jul-2019"
"4004","THE PLAZA","BEACH ROAD","07","Non-landed Properties","3","3500","1400 to 1500","Jul-2019"
"4005","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3000","500 to 600","Jul-2019"
"4006","WATERLOO APARTMENTS","WATERLOO STREET","07","Non-landed Properties","3","3200","1200 to 1300","Jul-2019"
"4007","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","3400","500 to 600","Jul-2019"
"4008","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5200","1100 to 1200","Jul-2019"
"4009","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","3","5800","1600 to 1700","Jul-2019"
"4010","SIN THAI HIN BUILDING","PRINSEP STREET","07","Non-landed Properties","3","4500","1600 to 1700","Jul-2019"
"4011","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","3200","500 to 600","Jul-2019"
"4012","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","4","9500","1800 to 1900","Jul-2019"
"4013","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3000","800 to 900","Jul-2019"
"4014","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","3000","800 to 900","Jul-2019"
"4015","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3000","600 to 700","Jul-2019"
"4016","THE 101","BEACH ROAD","07","Non-landed Properties","1","2500","700 to 800","Jul-2019"
"4017","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3300","400 to 500","Jul-2019"
"4018","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2900","900 to 1000","Jul-2019"
"4019","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3700","400 to 500","Jul-2019"
"4020","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","3500","600 to 700","Jul-2019"
"4021","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3800","600 to 700","Jul-2019"
"4022","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4300","800 to 900","Jul-2019"
"4023","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6400","1400 to 1500","Jul-2019"
"4024","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8200","2200 to 2300","Jul-2019"
"4025","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2500","600 to 700","Jul-2019"
"4026","SIN THAI HIN BUILDING","PRINSEP STREET","07","Non-landed Properties","3","4300","1600 to 1700","Jul-2019"
"4027","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","2900","600 to 700","Jul-2019"
"4028","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3400","700 to 800","Jul-2019"
"4029","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","2700","500 to 600","Jul-2019"
"4030","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Jul-2019"
"4031","CITY GATE","BEACH ROAD","07","Non-landed Properties","1","2600","400 to 500","Jul-2019"
"4032","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","4100","1000 to 1100","Jul-2019"
"4033","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","3","4300","1100 to 1200","Jul-2019"
"4034","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4700","1100 to 1200","Jul-2019"
"4035","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Jul-2019"
"4036","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","3300","500 to 600","Jul-2019"
"4037","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","4300","1300 to 1400","Jul-2019"
"4038","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3400","400 to 500","Jul-2019"
"4039","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","11300",">3000","Jul-2019"
"4040","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4500","1100 to 1200","Jul-2019"
"4041","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3000","600 to 700","Jul-2019"
"4042","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Jul-2019"
"4043","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Jul-2019"
"4044","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3400","800 to 900","Jul-2019"
"4045","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3700","700 to 800","Jul-2019"
"4046","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5500","900 to 1000","Jul-2019"
"4047","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Jul-2019"
"4048","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","9000","2100 to 2200","Jul-2019"
"4049","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","9500",">3000","Jul-2019"
"4050","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","3350","500 to 600","Jul-2019"
"4051","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Jul-2019"
"4052","SIN THAI HIN BUILDING","PRINSEP STREET","07","Non-landed Properties","3","4500","1600 to 1700","Jul-2019"
"4053","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3700","800 to 900","Jul-2019"
"4054","SIN THAI HIN BUILDING","PRINSEP STREET","07","Non-landed Properties","3","4500","1500 to 1600","Jul-2019"
"4055","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3400","900 to 1000","Jun-2019"
"4056","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Jun-2019"
"4057","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3750","800 to 900","Jun-2019"
"4058","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"4059","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5800","1000 to 1100","Jun-2019"
"4060","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","2635","700 to 800","Jun-2019"
"4061","THE 101","BEACH ROAD","07","Non-landed Properties","2","2500","700 to 800","Jun-2019"
"4062","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5100","800 to 900","Jun-2019"
"4063","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4100","500 to 600","Jun-2019"
"4064","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4100","800 to 900","Jun-2019"
"4065","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5600","1100 to 1200","Jun-2019"
"4066","CITY GATE","BEACH ROAD","07","Non-landed Properties","2","4000","600 to 700","Jun-2019"
"4067","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2050","400 to 500","Jun-2019"
"4068","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","3","7500","1500 to 1600","Jun-2019"
